Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL
Minato by Porto Salvo,Melrose,"Izakaya, Cocktail Bars",5.0,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/minato-by-porto-salvo-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=70
Vietnam’s Central,,"Vietnamese, Salad, Bars",4.3,√ Outdoor seating,$$,https://www.yelp.com/biz/vietnams-central-scarsdale?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=70
Minato by Porto Salvo,Melrose,"Izakaya, Cocktail Bars",5.0,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/minato-by-porto-salvo-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Shaking Crab - Bronx,Pelham Gardens,"Seafood, Cajun/Creole, Sandwiches",3.1,,,https://www.yelp.com/biz/shaking-crab-bronx-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Tino’s Delicatessen,Belmont,"Delis, Cheese Shops",4.1,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/tinos-delicatessen-bronx?osq=Restaurants,https://www.yelp.com/biz/wfdCJaLqVjzhP6UO5BG15w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Alligator Pear,Chelsea,"Cajun/Creole, Cocktail Bars, American (New)",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/alligator-pear-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Frying Pan,,"Bars, Seafood",3.8,"√ Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/frying-pan-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Off The Hook Of Yonkers,,"Seafood, Soul Food, Southern",4.0,,,https://www.yelp.com/biz/off-the-hook-of-yonkers-yonkers?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Estrellita Poblana II,Pelham Gardens,Mexican,3.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/estrellita-poblana-ii-bronx?osq=Restaurants,https://www.yelp.com/biz/p3c3-cIIHjM090iZlA8WIQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
X20 on the Hudson,,"French, American (New), Asian Fusion",3.9,√ Outdoor seating,$$$,https://www.yelp.com/biz/x20-on-the-hudson-yonkers?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Rambling House,,"Pubs, Irish",3.6,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/rambling-house-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Greek Express,Riverdale,Greek,4.2,√ Takeout,$$,https://www.yelp.com/biz/greek-express-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=80
Milk Burger,Mott Haven,"Burgers, Salad",4.1,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/milk-burger-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Aman,Norwood,"Pakistani, Indian, Halal",4.5,× Outdoor seating,$,https://www.yelp.com/biz/aman-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Jiabun Gulp,Long Island City,"Taiwanese, Chinese",5.0,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/jiabun-gulp-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Emilio’s of Morris Park,Morris Park,"Pizza, Italian, Salad",3.9,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/emilios-of-morris-park-bronx?osq=Restaurants,https://www.yelp.com/biz/ngE6XKXWvDt-yVBET2BVtg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Birria Landia,,"Food Trucks, Mexican",3.4,,,https://www.yelp.com/biz/birria-landia-the-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Panda Restaurant,Pelham Gardens,Chinese,3.8,,$,https://www.yelp.com/biz/panda-restaurant-bronx-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Battambang Market,Bedford Park,Cambodian,4.1,,,https://www.yelp.com/biz/battambang-market-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Roscioli,South Village,Italian,4.8,,,https://www.yelp.com/biz/roscioli-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Marcello’s Wood Fired Pizza & Restaurant,,"Pizza, Italian, Salad",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/marcellos-wood-fired-pizza-and-restaurant-pelham-4?osq=Restaurants,https://www.yelp.com/biz/WkS_qiCnUb7_LA5OKZbJ4Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Gerbasi Ristorante,Belmont,Italian,3.9,√ Delivery,$$,https://www.yelp.com/biz/gerbasi-ristorante-bronx?osq=Restaurants,https://www.yelp.com/biz/TSj3yJCHBMEQ0caKtMX9ng?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=90
Roscioli,South Village,Italian,4.8,,,https://www.yelp.com/biz/roscioli-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Marcello’s Wood Fired Pizza & Restaurant,,"Pizza, Italian, Salad",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/marcellos-wood-fired-pizza-and-restaurant-pelham-4?osq=Restaurants,https://www.yelp.com/biz/WkS_qiCnUb7_LA5OKZbJ4Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Gerbasi Ristorante,Belmont,Italian,3.9,√ Delivery,$$,https://www.yelp.com/biz/gerbasi-ristorante-bronx?osq=Restaurants,https://www.yelp.com/biz/TSj3yJCHBMEQ0caKtMX9ng?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Khalil Biryani House,Parkchester,"Halal, Indian, Bangladeshi",3.5,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/khalil-biryani-house-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Quality Grill and Gyro,Pelham Bay,"Breakfast & Brunch, Cafes, American (Traditional)",4.0,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/quality-grill-and-gyro-middletown-pelham-bay-2?osq=Restaurants,https://www.yelp.com/biz/K4XeD9LMSp1STTAOhXc6hw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Outpost,Yorkville,Pop-Up Restaurants,4.6,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/outpost-new-york-3?osq=Restaurants,https://www.yelp.com/biz/mXilGQ19Poc2fygBZnOPpQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
JiangNan,Downtown Flushing,"Szechuan, Shanghainese, Asian Fusion",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/jiangnan-flushing-2?osq=Restaurants,https://www.yelp.com/biz/2UmeXoBQ6zRNn0Zv_VcAjw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Tosca Cafe,Throgs Neck,"Pizza, Italian, Cafes",3.2,√ Delivery,$$$,https://www.yelp.com/biz/tosca-cafe-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
The Pork Pit,Jamaica,"Caribbean, Barbeque",4.2,"√ Outdoor seating, √ Takeout",$$,https://www.yelp.com/biz/the-pork-pit-jamaica?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
Gold Star Jerk & Seafood Center,Williamsbridge,Caribbean,3.4,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/gold-star-jerk-and-seafood-center-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=100
THEP Thai Restaurant,Upper East Side,"Thai, Noodles, Asian Fusion",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/thep-thai-restaurant-new-york-5?osq=Restaurants,https://www.yelp.com/biz/O1fUmxt3kbV-rnyjBtzAfw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Happy Land Buffet,Mount Hope,"Buffets, Chinese",3.9,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/happy-land-buffet-bronx?osq=Restaurants,https://www.yelp.com/biz/G2lMrqIfCVZKjw3R6wzPzQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Curry & Kebab,Norwood,"Halal, Indian, Seafood",4.0,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/curry-and-kebab-bronx?osq=Restaurants,https://www.yelp.com/biz/YMMzKiyXHhltXIqy2sMiAA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
The Greek-ish - Harrison,,"Mediterranean, Seafood, Greek",4.5,"√ Outdoor seating, √ Takeout",$$,https://www.yelp.com/biz/the-greek-ish-harrison-harrison?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Sea Food Kingz,City Island,Seafood,4.0,,,https://www.yelp.com/biz/sea-food-kingz-bronx-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
OSU R.E Grill,Hunts Point,"African, Caribbean",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/osu-r-e-grill-new-york?osq=Restaurants,https://www.yelp.com/biz/-tPbK9TiTvVsiW86AYou0w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Casa Del Mar Seafood Restaurant & Bar,,"Seafood, Wine Bars, Venues & Event Spaces",3.3,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/casa-del-mar-seafood-restaurant-and-bar-bronx?osq=Restaurants,https://www.yelp.com/biz/EOlaJFEASCNhceL3oEFonQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
The Grill House,Van Nest,Middle Eastern,3.6,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/the-grill-house-bronx?osq=Restaurants,https://www.yelp.com/biz/kDhtG0Z93f-ADZzMUB9GaQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Shamrock Inn,Pelham Bay,"American (New), Bars",4.5,,$$,https://www.yelp.com/biz/shamrock-inn-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Milton Point Provisions,,American (Traditional),4.5,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/milton-point-provisions-rye?osq=Restaurants,https://www.yelp.com/biz/vFUb7FVlgKX7v1HSN2z1fQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=110
Joe’s Home of Soup Dumplings,Midtown East,"Shanghainese, Noodles",4.5,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/joes-home-of-soup-dumplings-new-york?osq=Restaurants,https://www.yelp.com/biz/UK1oGbr8GU2rufpnJR4-HQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Cachapas y Mas,Inwood,"Venezuelan, Sandwiches, Empanadas",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/cachapas-y-mas-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Brown Sugar Restaurant,Inwood,"Cuban, Seafood, Steakhouses",3.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/brown-sugar-restaurant-new-york?osq=Restaurants,https://www.yelp.com/biz/ksksxd8J2SIs97ccPFV75A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Corner Style Jamaican & American,Concourse,"Caribbean, American (New)",4.0,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/corner-style-jamaican-and-american-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
La Lechonera Criolla,Claremont Village,Latin American,3.3,,$,https://www.yelp.com/biz/la-lechonera-criolla-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Mighty Quinn’s,Concourse Village,Barbeque,3.5,,,https://www.yelp.com/biz/mighty-quinns-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Sugar Kitchen And Drink,Harlem,"Bars, Venues & Event Spaces, Burgers",5.0,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/sugar-kitchen-and-drink-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
Bread & Brine,,"Seafood, Burgers, Beer Bar",4.1,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/bread-and-brine-hastings-on-hudson?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
La Barca Restaurant,Washington Heights,Dominican,4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/la-barca-restaurant-new-york?osq=Restaurants,https://www.yelp.com/biz/A0kA5AIRi_A0dlF3pv0FcA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=120
La Lechonera Criolla,Claremont Village,Latin American,3.3,,$,https://www.yelp.com/biz/la-lechonera-criolla-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
Mighty Quinn’s,Concourse Village,Barbeque,3.5,,,https://www.yelp.com/biz/mighty-quinns-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
Sugar Kitchen And Drink,Harlem,"Bars, Venues & Event Spaces, Burgers",5.0,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/sugar-kitchen-and-drink-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
Bread & Brine,,"Seafood, Burgers, Beer Bar",4.1,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/bread-and-brine-hastings-on-hudson?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
La Barca Restaurant,Washington Heights,Dominican,4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/la-barca-restaurant-new-york?osq=Restaurants,https://www.yelp.com/biz/A0kA5AIRi_A0dlF3pv0FcA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
YUM BRO,,"Filipino, Food Trucks, Burgers",5.0,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/yum-bro-mamaroneck?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
The Monkey King,Bushwick,"Chinese, Asian Fusion, Bangladeshi",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/the-monkey-king-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4npQPrRezdLIkKWMdXpjFA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
S’Aimer,Midtown West,"Lounges, French, Caribbean",5.0,"√ Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/saimer-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
Bate Restaurant,Melrose,African,4.4,,$$,https://www.yelp.com/biz/bate-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
Salento Colombian Coffee & Kitchen,Washington Heights,"Coffee & Tea, Colombian",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/salento-colombian-coffee-and-kitchen-new-york?osq=Restaurants,https://www.yelp.com/biz/Bw9b6vDTKXAOg7c3bcR9PA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=130
The Original Hot Dog Factory - Bronx,Schuylerville,"Hot Dogs, Chicken Wings, Burgers",2.9,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/the-original-hot-dog-factory-bronx-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Sticky’s Finger Joint,,"American (Traditional), Chicken Shop, Fast Food",3.9,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/stickys-finger-joint-yonkers?osq=Restaurants,https://www.yelp.com/biz/F-GohNS93bcGLD1LFKMm2Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Li’s Kitchen,Pelham Gardens,Chinese,3.9,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/lis-kitchen-bronx?osq=Restaurants,https://www.yelp.com/biz/xi_QX5uArqDM4LeL4WIv1Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Arth Alsaeedah Restaurant,West Farms,Middle Eastern,3.3,,,https://www.yelp.com/biz/arth-alsaeedah-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Pop & Pour,Washington Heights,"Wine Bars, Cafes, Cocktail Bars",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/pop-and-pour-new-york?osq=Restaurants,https://www.yelp.com/biz/k2xtXGmyMU1q49UTlws8tg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Belize NYC,Concourse,"Caribbean, Spanish, Mexican",5.0,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/belize-nyc-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Homung Nangmyun,,Noodles,4.5,,,https://www.yelp.com/biz/homung-nangmyun-fort-lee?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
KAL,Astoria,"Korean, Seafood, Soup",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kal-astoria?osq=Restaurants,https://www.yelp.com/biz/YqWXNq0Ku7cGb6Zj1j43Pw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Ippudo Westside,Theater District,Ramen,4.2,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ippudo-westside-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Okinami Sushi Bar,,Sushi Bars,4.8,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/okinami-sushi-bar-norwood?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=140
Sticky’s Finger Joint,,"American (Traditional), Chicken Shop, Fast Food",3.9,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/stickys-finger-joint-yonkers?osq=Restaurants,https://www.yelp.com/biz/F-GohNS93bcGLD1LFKMm2Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Li’s Kitchen,Pelham Gardens,Chinese,3.9,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/lis-kitchen-bronx?osq=Restaurants,https://www.yelp.com/biz/xi_QX5uArqDM4LeL4WIv1Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Arth Alsaeedah Restaurant,West Farms,Middle Eastern,3.3,,,https://www.yelp.com/biz/arth-alsaeedah-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Homung Nangmyun,,Noodles,4.5,,,https://www.yelp.com/biz/homung-nangmyun-fort-lee?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
KAL,Astoria,"Korean, Seafood, Soup",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kal-astoria?osq=Restaurants,https://www.yelp.com/biz/YqWXNq0Ku7cGb6Zj1j43Pw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Enoteca Harlem,Harlem,"Bars, American (Traditional), Spanish",4.8,√ Outdoor seating,,https://www.yelp.com/biz/enoteca-harlem-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Ippudo Westside,Theater District,Ramen,4.2,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ippudo-westside-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Okinami Sushi Bar,,Sushi Bars,4.8,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/okinami-sushi-bar-norwood?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
Momofuku Ssam Bar,South Street Seaport,"Asian Fusion, American (New), Steakhouses",3.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=150
