Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Stack’d Burger,Boerum Hill,"Chicken Shop, Chicken Wings, Burgers",4.7,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/stack-d-burger-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 11:00 AM - 9:30 PM']",[],"20 Nevins St, Brooklyn, NY 11217"
Phat Chow Down,Bath Beach,Malaysian,3.7,,,https://www.yelp.com/biz/phat-chow-down-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 11:00 AM - 8:00 PM', 'Tue: Closed', 'Wed: 11:00 AM - 8:00 PM', 'Thu: 11:00 AM - 8:00 PM', 'Fri: 11:00 AM - 8:00 PM', 'Sat: 11:00 AM - 8:00 PM', 'Sun: 11:00 AM - 8:00 PM']","['Curry Ribs Nasi Lemak', 'Hot Dog Roti', 'Rice Noodle', 'Hainan Chicken', 'Bur Bur Cha Cha', 'Hainanese Chicken', 'Malay White', 'Rendang Beef', 'Beef Ho Fun', 'Chicken Satay', 'Chicken Skewers', 'Frank Roti', 'Morning Glory', 'Tom Yum Coconut Fried Rice']","2369 86th St, Brooklyn, NY 11214"
Ho’Brah a Taco Joint,New Dorp,"Cocktail Bars, Tacos, Beer Bar",3.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ho-brah-a-taco-joint-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/WnjqJqxs9Vc9o0dpRO0-Pg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 12:30 PM - 9:00 PM', 'Tue: 12:30 PM - 9:00 PM', 'Wed: 12:30 PM - 10:00 PM', 'Thu: 12:30 PM - 10:00 PM', 'Fri: 12:30 PM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 9:00 PM']","['Korean BBQ Taco', 'Sunset Pork Taco', 'Shrimp Empanadas', 'Chicken Empanadas', 'Cabo Fish Taco', 'Mission Bay Burrito', 'Diablo Diego Shrimp Taco', 'Classic Cali Fish Taco']","31 New Dorp Plz N, Staten Island, NY 10306"
Guyanese Treats,,Caribbean,4.7,,,https://www.yelp.com/biz/guyanese-treats-elizabeth?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 10:30 AM - 9:30 PM', 'Tue: 10:30 AM - 9:30 PM', 'Wed: 10:30 AM - 9:30 PM', 'Thu: 10:30 AM - 9:30 PM', 'Fri: 10:30 AM - 9:30 PM', 'Sat: 10:30 AM - 9:30 PM', 'Sun: Closed']",[],"183 3rd St, Elizabeth, NJ 07206"
Next Door Provisions,,"American (New), Cafes",5.0,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/next-door-provisions-jersey-city?osq=Restaurants,https://www.yelp.com/biz/38v8BftV98fc8Qz05V3P1A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: Closed', 'Tue: Closed', 'Wed: 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM', 'Thu: 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM', 'Fri: 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM', 'Sat: 10:00 AM - 2:00 PM 5:00 PM - 8:00 PM', 'Sun: 10:00 AM - 2:00 PM']",[],"146 Yale Ave, Jersey City, NJ 07304"
Barbalu - Brooklyn,Cobble Hill,"Italian, Pizza, Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/barbalu-brooklyn-brooklyn?osq=Restaurants,https://www.yelp.com/biz/ZFaIpks0AmQKdFvqYbj0QQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 4:00 PM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:30 PM', 'Sat: 11:30 AM - 10:30 PM', 'Sun: 11:30 AM - 10:00 PM']","['Homemade Squid Ink Tonnarelli Allo Scoglio', 'Rigatoni Alla Norma', 'Prosciutto and Rucola Pizza', 'Fried Calamari', 'Homemade Maccheroni Al Ragu', 'Homemade Pappardelle with Braised Short Rib Ragu', 'Slow Cooked Short Ribs with Grilled Polenta', 'Homemade Cavatelli with Mixed Mushrooms and Black Truffle', 'Organic Baby Kale Caesar Salad with Parmigiano Croutons', 'Parmigiana Pizza', ""Homemade Strozzapreti with Lamb Ragu'"", 'Homemade Orecchiette Squash Salsiccia']","68 Bergen St, Brooklyn, NY 11201"
Burke’s Tavern,,"American (New), Bars, Burgers",4.4,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/burke-s-tavern-newark-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: Closed', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 12:00 PM - 1:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']","['Little Gem Salad', 'Grilled Buffalo Wings', 'Braised Pork Sandwich', 'Chicken Sandwich', 'Cacio E Pepe', 'Steak Frites', 'Zepoles', 'Crab Avocado Toast']","150 Lafayette St, Newark, NJ 07105"
Bayonne Batter,,Seafood,4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/bayonne-batter-bayonne?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: Closed', 'Tue: 1:00 PM - 9:00 PM', 'Wed: 1:00 PM - 9:00 PM', 'Thu: 1:00 PM - 9:00 PM', 'Fri: 1:00 PM - 11:00 PM', 'Sat: 1:00 PM - 11:00 PM', 'Sun: 1:00 PM - 6:00 PM']","['Lobster Roll', 'Fried Fish', 'Buffalo Wings', 'Fried Shrimp', 'Candied Yams', 'Clusters of Crab Legs']","216 Broadway, Bayonne, NJ 07002"
KB’s BBQ Smokehouse,,"Barbeque, Smokehouse, Southern",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kbs-bbq-smokehouse-irvington?osq=Restaurants,https://www.yelp.com/biz/tj0VE1ZW4xSyCAAk450qfA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: Closed', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 7:00 PM']","['Jerk Chicken', 'Blueberry Cheddar Cornbread', 'Signature BBQ Wings Platter', 'Beef Brisket Platter', 'Pulled Chicken Wrap', 'Baby Back Rib Platter', 'Honey Glazed Salmon', 'BBQ Pulled Pork Platter']","1077 Stuyvesant Ave, Irvington, NJ 07111"
Rana Fifteen,Gowanus,"Turkish, Seafood, Tapas/Small Plates",4.6,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/rana-fifteen-brooklyn?osq=Restaurants,https://www.yelp.com/biz/AIrNQUhEfFIWlRxfoPDZng?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,"['Mon: 5:00 PM - 10:00 PM', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 5:00 PM - 10:00 PM']","['Calamari', 'Iskender Steak', 'Seared Lamb Chops', 'Atom Labneh', 'Braised Lamb Shank', 'Kimyon Garlic Shrimp', 'Grilled Branzino', 'Tarama Fish Roe']","209 4th Ave, Brooklyn, NY 11217"
Takorea BBQ,,"Korean, Tacos, Chicken Wings",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/takorea-bbq-harrison?osq=Restaurants,https://www.yelp.com/biz/k6mrFyNzpC5QaNfhwXl8AQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: 11:30 AM - 3:30 PM 4:00 PM - 9:00 PM', 'Tue: 11:30 AM - 3:30 PM 4:00 PM - 9:00 PM', 'Wed: 11:30 AM - 3:30 PM 4:00 PM - 9:00 PM', 'Thu: 11:30 AM - 3:30 PM 4:00 PM - 9:00 PM', 'Fri: 11:30 AM - 3:30 PM 4:00 PM - 9:30 PM', 'Sat: 11:00 AM - 3:30 PM 4:00 PM - 9:30 PM', 'Sun: 11:00 AM - 3:30 PM 4:00 PM - 8:30 PM']",[],"805 Frank E Rodgers Blvd S, Harrison, NJ 07029"
Ras Plant Based,Crown Heights,"Ethiopian, Vegan, Vegetarian",4.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ras-plant-based-brooklyn?osq=Restaurants,https://www.yelp.com/biz/roT-M9epcHDOGjYgGmWpoA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Mercato', 'Mushroom Tibs', 'Ras Special Tibs', 'Lentil Sambusa', 'Red Lentil Stew', 'Missir', 'Ras Kitfo', 'Avocado Salad', 'Injera Chips', 'Trisome Berry', 'Yellow Split Pea Concoction', 'Coconut Cake', 'Tiramisu']","739 Franklin Ave, Brooklyn, NY 11238"
Clover Hill,Brooklyn Heights,American (New),4.5,"× Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/clover-hill-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:30 PM - 10:00 PM', 'Sun: Closed']","['Farro Porridge', 'Hokkaido Scallop', 'Pork Belly', 'Short Rib Cannelloni', 'Strube Ranch Wagyu', 'Baked Alaska', 'Glazed Farro', 'Spanish Octopus', 'Honey Crisp Apple Lemon Cake', 'Osteria Caviar Over Rice', 'French Omelette', 'Black Truffles', 'Galician Turbot']","20 Columbia Pl, Brooklyn, NY 11201"
Antidote,Williamsburg - South Side,"Cocktail Bars, Dim Sum, Szechuan",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/antidote-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4DInnPhOyvXFbYpUdO0SMQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: 12:15 PM - 10:00 PM', 'Tue: 12:15 PM - 10:00 PM', 'Wed: 12:15 PM - 10:00 PM', 'Thu: 12:15 PM - 10:00 PM', 'Fri: 12:15 PM - 10:15 PM', 'Sat: 12:15 PM - 10:15 PM', 'Sun: 12:15 PM - 10:00 PM']","['Crab Tofu', 'Cucumber Salad', 'Dongpo Pork', 'Golden Fish Fillet', 'Curry Fried Rice', 'Mapo Tofu', 'Duck Fried Rice', 'Egg Lava Buns 3', 'Fish Blossom', 'Pork Dumplings with Chili Sacue 6', 'Dandan Noodles', 'Spicy Cumin Lamb', 'Wonton in Chili Oil 6', 'Chili Fried Chicken', 'Fish Stew with Fresh Green Peppercorn', 'Sichuan Chili Fried Chicken', 'Har Gow 4', 'Shredded Duck Fried Rice', 'Pig Ears', 'Fatty Beef in Tomato Soup']","66 S 2nd St, Brooklyn, NY 11249"
Omakase Sushi By Hiro,Brighton Beach,Sushi Bars,4.6,√ Takeout,,https://www.yelp.com/biz/omakase-sushi-by-hiro-brooklyn-2?osq=Restaurants,https://www.yelp.com/reservations/omakase-sushi-by-hiro-brooklyn-2,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: Closed', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 11:00 PM', 'Sat: 5:30 PM - 11:00 PM', 'Sun: 5:30 PM - 10:00 PM']","['Caviar', 'Foie Gras', 'Wagyu', 'Piece Omakase', 'Handroll', 'Sea Scallop', 'Toro Uni', 'Chopped Eel']","1328 Sheepshead Bay Rd, Brooklyn, NY 11235"
Yummy Machi,Graniteville,"Japanese, Bubble Tea, Chicken Wings",4.4,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/yummy-machi-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/MAd2l4Cmgk8r8v0FxIBsVQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:30 AM - 9:00 PM', 'Sun: Closed']","['Chicken Teriyaki', 'California Roll', 'Chicken Breast Teriyaki', 'Chicken Bento Box', 'Beef Teriyaki', 'Spicy Tuna', 'Kani Salad', 'Shrimp Tempura Roll', 'Any 3 Rolls', 'Beef Bento Box', 'Salmon Bento', 'Chicken Tempura Roll', 'Dragon Roll', 'Tokyo Roll', 'Volcano Roll', 'Chicken Teriyaki Lunch Special', 'Spicy Tuna Roll', 'Chicken Udon', 'Vegetable Udon Noodle', 'Seaweed Salad']","2236 Forest Ave, Ste 3"
The Brisket Guy,,Barbeque,4.1,√ Takeout,,https://www.yelp.com/biz/the-brisket-guy-springfield?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: 12:00 PM - 8:00 PM', 'Fri: 12:00 PM - 8:00 PM', 'Sat: 12:00 PM - 8:00 PM', 'Sun: 12:00 PM - 6:00 PM']","['Pulled Pork Sandwich', 'Fried Chicken', 'Coconut Spinach Rice']","719 Mountain Ave, Springfield, NJ 07081"
Steamania,Coney Island,Seafood,4.7,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/steamania-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: Closed', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['New Zealand Mussels', 'Xl Lobster Tail', 'Scallops', 'Fried Calamari', 'Large Shell Shrimp', 'Black Mussels', 'Large Clean Shrimp']","1005 Surf Ave, Brooklyn, NY 11224"
ARIARI,East Village,"Korean, Tapas/Small Plates, Gastropubs",4.5,"× Delivery, × Takeout",,https://www.yelp.com/biz/ariari-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,"['Mon: 5:00 PM - 9:45 PM', 'Tue: 5:00 PM - 9:45 PM', 'Wed: 5:00 PM - 9:45 PM', 'Thu: 5:00 PM - 9:45 PM', 'Fri: 5:00 PM - 10:45 PM', 'Sat: 5:00 PM - 10:45 PM', 'Sun: 5:00 PM - 9:45 PM']","['Soft Shell Crab', 'Beef Tartare', 'Pork Soup', 'Fried Chicken', 'Fried Squid', 'Spicy Pork', 'Seafood Stew', 'Lotus Root Salad', 'Scallop Diy Roll', 'Sea Urchin Dol Sap', 'Dolsot Al Bap', 'Lamb Stuffed Jalapenos', 'Spicy Seafood Udon', 'Diy Gimbap', 'Raw Fish', 'Chicken Skewers', 'Beef Soup', 'Mak Hwe', 'Lettuce Wraps', 'Yook Hwe']","119 1st Ave, New York, NY 10003"
Clover Hill,Brooklyn Heights,American (New),4.5,"× Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/clover-hill-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:30 PM - 10:00 PM', 'Sun: Closed']","['Farro Porridge', 'Hokkaido Scallop', 'Pork Belly', 'Short Rib Cannelloni', 'Strube Ranch Wagyu', 'Baked Alaska', 'Glazed Farro', 'Spanish Octopus', 'Honey Crisp Apple Lemon Cake', 'Osteria Caviar Over Rice', 'French Omelette', 'Black Truffles', 'Galician Turbot']","20 Columbia Pl, Brooklyn, NY 11201"
Antidote,Williamsburg - South Side,"Cocktail Bars, Dim Sum, Szechuan",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/antidote-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4DInnPhOyvXFbYpUdO0SMQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: 12:15 PM - 10:00 PM', 'Tue: 12:15 PM - 10:00 PM', 'Wed: 12:15 PM - 10:00 PM', 'Thu: 12:15 PM - 10:00 PM', 'Fri: 12:15 PM - 10:15 PM', 'Sat: 12:15 PM - 10:15 PM', 'Sun: 12:15 PM - 10:00 PM']","['Crab Tofu', 'Cucumber Salad', 'Dongpo Pork', 'Golden Fish Fillet', 'Curry Fried Rice', 'Mapo Tofu', 'Duck Fried Rice', 'Egg Lava Buns 3', 'Fish Blossom', 'Pork Dumplings with Chili Sacue 6', 'Dandan Noodles', 'Spicy Cumin Lamb', 'Wonton in Chili Oil 6', 'Chili Fried Chicken', 'Fish Stew with Fresh Green Peppercorn', 'Sichuan Chili Fried Chicken', 'Har Gow 4', 'Shredded Duck Fried Rice', 'Pig Ears', 'Fatty Beef in Tomato Soup']","66 S 2nd St, Brooklyn, NY 11249"
Omakase Sushi By Hiro,Brighton Beach,Sushi Bars,4.6,√ Takeout,,https://www.yelp.com/biz/omakase-sushi-by-hiro-brooklyn-2?osq=Restaurants,https://www.yelp.com/reservations/omakase-sushi-by-hiro-brooklyn-2,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: Closed', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 11:00 PM', 'Sat: 5:30 PM - 11:00 PM', 'Sun: 5:30 PM - 10:00 PM']","['Caviar', 'Foie Gras', 'Wagyu', 'Piece Omakase', 'Handroll', 'Sea Scallop', 'Toro Uni', 'Chopped Eel']","1328 Sheepshead Bay Rd, Brooklyn, NY 11235"
Yummy Machi,Graniteville,"Japanese, Bubble Tea, Chicken Wings",4.4,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/yummy-machi-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/MAd2l4Cmgk8r8v0FxIBsVQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:30 AM - 9:00 PM', 'Sun: Closed']","['Chicken Teriyaki', 'California Roll', 'Chicken Breast Teriyaki', 'Chicken Bento Box', 'Beef Teriyaki', 'Spicy Tuna', 'Kani Salad', 'Shrimp Tempura Roll', 'Any 3 Rolls', 'Beef Bento Box', 'Salmon Bento', 'Chicken Tempura Roll', 'Dragon Roll', 'Tokyo Roll', 'Volcano Roll', 'Chicken Teriyaki Lunch Special', 'Spicy Tuna Roll', 'Chicken Udon', 'Vegetable Udon Noodle', 'Seaweed Salad']","2236 Forest Ave, Ste 3"
The Brisket Guy,,Barbeque,4.1,√ Takeout,,https://www.yelp.com/biz/the-brisket-guy-springfield?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: 12:00 PM - 8:00 PM', 'Fri: 12:00 PM - 8:00 PM', 'Sat: 12:00 PM - 8:00 PM', 'Sun: 12:00 PM - 6:00 PM']","['Pulled Pork Sandwich', 'Fried Chicken', 'Coconut Spinach Rice']","719 Mountain Ave, Springfield, NJ 07081"
La Chacra,Bath Beach,Peruvian,3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/la-chacra-brooklyn?osq=Restaurants,https://www.yelp.com/biz/S5V4nSF5RMqiOlgtQFB3LA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"1928 Bath Ave, Brooklyn, NY 11214"
Steamania,Coney Island,Seafood,4.7,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/steamania-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: Closed', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['New Zealand Mussels', 'Xl Lobster Tail', 'Scallops', 'Fried Calamari', 'Large Shell Shrimp', 'Black Mussels', 'Large Clean Shrimp']","1005 Surf Ave, Brooklyn, NY 11224"
ARIARI,East Village,"Korean, Tapas/Small Plates, Gastropubs",4.5,"× Delivery, × Takeout",,https://www.yelp.com/biz/ariari-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: 5:00 PM - 9:45 PM', 'Tue: 5:00 PM - 9:45 PM', 'Wed: 5:00 PM - 9:45 PM', 'Thu: 5:00 PM - 9:45 PM', 'Fri: 5:00 PM - 10:45 PM', 'Sat: 5:00 PM - 10:45 PM', 'Sun: 5:00 PM - 9:45 PM']","['Soft Shell Crab', 'Beef Tartare', 'Pork Soup', 'Fried Chicken', 'Fried Squid', 'Spicy Pork', 'Seafood Stew', 'Lotus Root Salad', 'Scallop Diy Roll', 'Sea Urchin Dol Sap', 'Dolsot Al Bap', 'Lamb Stuffed Jalapenos', 'Spicy Seafood Udon', 'Diy Gimbap', 'Raw Fish', 'Chicken Skewers', 'Beef Soup', 'Mak Hwe', 'Lettuce Wraps', 'Yook Hwe']","119 1st Ave, New York, NY 10003"
K’Far,Williamsburg - North Side,"Breakfast & Brunch, Bagels, Middle Eastern",4.5,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/kfar-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,"['Mon: 8:00 AM - 10:30 PM', 'Tue: 8:00 AM - 10:30 PM', 'Wed: 8:00 AM - 10:30 PM', 'Thu: 8:00 AM - 11:30 PM', 'Fri: 8:00 AM - 11:30 PM', 'Sat: 8:00 AM - 11:30 PM', 'Sun: 8:00 AM - 10:30 PM']","['Pistachio Sticky Buns', 'Sticky Bun', 'Pistachio Sticky Bun', 'Shakshuka', 'Crispy Mushroom', 'Chicken Schnitzel', 'Tunisian Tuna Crudo', 'Persian Lamb Shank - For Two', 'Smoked Salmon', 'Almond Challah Danish', 'Chocolate Rugelach', 'Borekas', 'Babka', 'Arabic Salad', 'Rugelach', 'Kubaneh Patty Melt', 'Smoked Trout', 'Baklava', 'Brick Chicken', 'Whole Dorade']","97 Wythe Ave, Brooklyn, NY 11249"
Monsieur Vo,East Village,"Vietnamese, Asian Fusion",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/monsieur-vo-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,"['Mon: Closed', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 11:00 PM', 'Sat: 5:30 PM - 11:00 PM', 'Sun: 5:30 PM - 10:00 PM']",[],"104 2nd Ave, New York, NY 10003"
