Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Eternity,Kew Gardens,Indian,4.3,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/eternity-kew-garden-3?osq=Restaurants,https://www.yelp.com/biz/_dduF0x_H5RyUgQzXsb0bw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: Closed, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 10:00 PM","Chili Gobi, Butter Chicken, Chicken Tikka Masala, Cumin Garlic Steak, Smoked Lamb Chops, Bombay Frankie Roll, Biryani, Goat Curry, Hyderabadi Gol Gappe, Atlantic Salmon, Chicken Tikka Sandwich, Devilled Nargis Kofta, Fried Chicken Wings, Salmon Dalcha, Mughlai Goat, Vegetable Samosa","120-35 83rd AveKew garden, NY 11415"
Birria-Landia,,"Food Trucks, Tacos",4.6,,below $10,https://www.yelp.com/biz/birria-landia-jackson-heights?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: 5:00 PM - 1:00 AM (Next day), Tue: 5:00 PM - 1:00 AM (Next day), Wed: 5:00 PM - 1:00 AM (Next day), Thu: 5:00 PM - 1:00 AM (Next day), Fri: 5:00 PM - 1:00 AM (Next day), Sat: 12:00 PM - 1:00 AM (Next day), Sun: 12:00 PM - 1:00 AM (Next day)","Birria Tacos, Mulita Cheese Quesadilla, Beef Tacos, Hot Consume Soup","Roosevelt Ave & 78th StJackson Heights, NY 11372"
Hahm Ji Bach,Murray Hill,Korean,4.0,allow Outdoor seating,$11-30,https://www.yelp.com/biz/hahm-ji-bach-flushing-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: Open 24 hours, Tue: Open 24 hours, Wed: Open 24 hours, Thu: Open 24 hours, Fri: Open 24 hours, Sat: Open 24 hours, Sun: 10:00 AM - 11:00 PM","Pork Belly, Korean BBQ, Short Rib Galbi, Steamed Egg, Sam Gyup, Premium Ultra Thick Cut Pork, Soy Marinated Raw Crabs, Cold Noodles, Soy Fermented Blue Crabs, Beef Short Ribs, Rice Cake Soup, Marinated Short Ribs, Korean Small Plates, Tofu Stew, Beef Tongue, Purple Rice, Spicy Squid, Galbi Gui, Pickled Radish, White","40-11 149th PlFlushing, NY 11354"
Ma LaLa,Astoria,"Szechuan, Dim Sum, Seafood",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ma-lala-astoria?osq=Restaurants,https://www.yelp.com/biz/LXmlfAmrGA3NfvYSfxIVvQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: 11:30 AM - 9:45 PM, Tue: Closed, Wed: 11:30 AM - 9:45 PM, Thu: 11:30 AM - 9:45 PM, Fri: 11:30 AM - 9:45 PM, Sat: 11:30 AM - 9:45 PM, Sun: 11:30 AM - 9:45 PM",,"42-02 30th AveAstoria, NY 11103"
Cafe Sparrow,Astoria,"Desserts, Cafes, Turkish",4.8,,,https://www.yelp.com/biz/cafe-sparrow-astoria?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: Closed, Tue: 8:00 AM - 7:00 PM, Wed: 8:00 AM - 7:00 PM, Thu: 8:00 AM - 7:00 PM, Fri: 8:00 AM - 7:00 PM, Sat: 9:00 AM - 7:00 PM, Sun: 9:00 AM - 7:00 PM",,"30-08 37th StAstoria, NY 11103"
Bolivian Llama Party,Sunnyside,Latin American,4.8,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/bolivian-llama-party-sunnyside?osq=Restaurants,https://www.yelp.com/biz/aGzAT0zHj7zmlj0rJO8Jkw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 9:00 PM","Beef Saltena, Silpancho, Chicken Saltena, Sopa De Mani, Aji Jackfruit Chola, Fried Chicken Sandwich, Brisket Chola Sandwich, Sandwich De Chola, Cilantro Papitas, Chicha Chicken, Jackfruit Sandwich, Rellenos De Queso, Peanut Soup, Quinoa Kale Salad, Maracuya, Cochabamba Hot Honey Sandwich, Acerola, Chicken Loaded Papas, Api Helado, Panka Chile","44-14 48th AveSunnyside, NY 11377"
Hahm Ji Bach,Murray Hill,Korean,4.0,allow Outdoor seating,$11-30,https://www.yelp.com/biz/hahm-ji-bach-flushing-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: Open 24 hours, Tue: Open 24 hours, Wed: Open 24 hours, Thu: Open 24 hours, Fri: Open 24 hours, Sat: Open 24 hours, Sun: 10:00 AM - 11:00 PM","Pork Belly, Korean BBQ, Short Rib Galbi, Steamed Egg, Sam Gyup, Premium Ultra Thick Cut Pork, Soy Marinated Raw Crabs, Cold Noodles, Soy Fermented Blue Crabs, Beef Short Ribs, Rice Cake Soup, Marinated Short Ribs, Korean Small Plates, Tofu Stew, Beef Tongue, Purple Rice, Spicy Squid, Galbi Gui, Pickled Radish, White","40-11 149th PlFlushing, NY 11354"
Ma LaLa,Astoria,"Szechuan, Dim Sum, Seafood",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ma-lala-astoria?osq=Restaurants,https://www.yelp.com/biz/LXmlfAmrGA3NfvYSfxIVvQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 11:30 AM - 9:45 PM, Tue: Closed, Wed: 11:30 AM - 9:45 PM, Thu: 11:30 AM - 9:45 PM, Fri: 11:30 AM - 9:45 PM, Sat: 11:30 AM - 9:45 PM, Sun: 11:30 AM - 9:45 PM",,"42-02 30th AveAstoria, NY 11103"
Cafe Sparrow,Astoria,"Desserts, Cafes, Turkish",4.8,,,https://www.yelp.com/biz/cafe-sparrow-astoria?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: Closed, Tue: 8:00 AM - 7:00 PM, Wed: 8:00 AM - 7:00 PM, Thu: 8:00 AM - 7:00 PM, Fri: 8:00 AM - 7:00 PM, Sat: 9:00 AM - 7:00 PM, Sun: 9:00 AM - 7:00 PM",,"30-08 37th StAstoria, NY 11103"
Spy C Cuisine,Forest Hills,Chinese,3.9,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/spy-c-cuisine-forest-hills?osq=Restaurants,https://www.yelp.com/biz/kHlYnhMOoMBbe3VCZflpKQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: Closed, Tue: 11:30 AM - 10:00 PM, Wed: 11:30 AM - 10:00 PM, Thu: 11:30 AM - 10:00 PM, Fri: 11:30 AM - 10:30 PM, Sat: 12:00 PM - 10:30 PM, Sun: 12:00 PM - 10:00 PM","House Special Braised Pork Belly, Soup Dumplings, Dry Pot, Mapo Tofu, Spicy Cucumber Salad, Braised Fish Fillets, Crispy Shredded Beef, Dan Dan Noodles, Pork Soup, Slow Simmered Fish, Crispy Spicy Shredded Pork, Kung Pao Chicken, Fish Fillet Pickled Chili Soup, House Special Hot Chicken, Crispy Sesame Beef, Spicy Crispy Beef, Yang Chow Fried Rice, Orange Chicken, ""General Tso s Chicken"", Spicy Pork Trotters","72-06 AustinForest Hills, NY 11375"
SoleLuna Restaurant,Sunnyside,"Cafes, Italian, Breakfast & Brunch",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/soleluna-restaurant-sunnyside?osq=Restaurants,https://www.yelp.com/biz/3n96VKiKG5Tte8z-U-TaLg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 10:00 PM","Fagottini Alla Valerio, Cacio E Pepe, Panna Cotta, Meatballs, Pear and Ricotta Stuffed Fagottini, Lasagna Bolognese, Arancini, Pesto Pasta, Poached Egg Sole Luna, Trofie Al Pesto, Ricotta and Pear Ravioli, Hangover Burger, Pappardelle Al Funghi, Seafood Pasta, Profiteroles, Lemon Chicken","40-01 Queens BlvdSunnyside, NY 11104"
Bolivian Llama Party,Sunnyside,Latin American,4.8,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/bolivian-llama-party-sunnyside?osq=Restaurants,https://www.yelp.com/biz/aGzAT0zHj7zmlj0rJO8Jkw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 9:00 PM","Beef Saltena, Silpancho, Chicken Saltena, Sopa De Mani, Aji Jackfruit Chola, Fried Chicken Sandwich, Brisket Chola Sandwich, Sandwich De Chola, Cilantro Papitas, Chicha Chicken, Jackfruit Sandwich, Rellenos De Queso, Peanut Soup, Quinoa Kale Salad, Maracuya, Cochabamba Hot Honey Sandwich, Acerola, Chicken Loaded Papas, Api Helado, Panka Chile","44-14 48th AveSunnyside, NY 11377"
Pye Boat Noodle,Astoria,"Thai, Noodles",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pye-boat-noodle-astoria?osq=Restaurants,https://www.yelp.com/biz/a-Bq_yXFVk2PptoWpmry3w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 11:30 AM - 10:15 PM, Tue: 11:30 AM - 10:15 PM, Wed: 11:30 AM - 10:15 PM, Thu: 11:30 AM - 10:15 PM, Fri: 11:30 AM - 11:00 PM, Sat: 11:30 AM - 10:30 PM, Sun: 11:30 AM - 10:15 PM","Pad Thai, Pad See Ew, Papaya Salad, Rice Noodle Boat, Quail Egg Wontons, Beef Boat Noodles, Taro Rolls, Egg Noodles, Bamee Phoo Moo Dang Nam, Tom Yum Noodle Soup, Pad Kee Mao, Pork Boat Noodle, Fried Pork Strips, Crab Fried Rice, Baa Mee Phoo Moo, Tom Yum Bolarn, Panang Curry, Pork Rinds, Kway Teow Kake, Fried Tofu","35-13 BroadwayAstoria, NY 11106"
Sotto La Luna,Astoria,"Italian, Pizza",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/sotto-la-luna-astoria-2?osq=Restaurants,https://www.yelp.com/biz/3FJjOq78eeqakDCsJHqJug?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 10:00 PM","Angel and Devil Pizza, Burrata Pizza, Zucca E Salsiccia Pizza, Margherita Pizza","34-39 31st StAstoria, NY 11106"
Rice Thief,Sunnyside,"Korean, Seafood",4.0,,,https://www.yelp.com/biz/rice-thief-sunnyside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: Closed, Tue: Closed, Wed: Closed, Thu: 11:00 AM - 6:00 PM, Fri: 11:00 AM - 6:00 PM, Sat: 11:00 AM - 6:00 PM, Sun: 11:00 AM - 6:00 PM","Marinated Crabs, Red Shrimp, Soy Crab, Spicy Crab, White Shrimp, Jokbal, Soy Marinated Raw Shrimp, Soy Marinated Salmon","Sunnyside, NY 11104"
Bistro Eloise,Jackson Heights,"French, Breakfast & Brunch, Creperies",4.6,"allow Outdoor seating, allow Takeout",$11-30,https://www.yelp.com/biz/bistro-eloise-east-elmhurst?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,"Mon: 12:00 PM - 9:00 PM, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 9:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 11:30 AM - 10:00 PM, Sun: 11:30 AM - 9:00 PM","Baked Brie, Coq Au Vin, Homemade Duck Foie Gras Terrine, Grilled Octopus and Chorizo, Lamb Chops Mint Chimichuri, Les Escargots Au Beurre Persill, Boeuf Bourguignon, Le Steak Au Poivre Vert, Tuna Tartare, Le Croque Monsieur, Le Burger Eloise, Floating Island, Endive Salad, Steak and Egg, Cassoulet","75-57 31st AveEast Elmhurst, NY 11370"
Zaab Zaab,Elmhurst,"Thai, Seafood",4.0,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/zaab-zaab-elmhurst?osq=Restaurants,https://www.yelp.com/biz/6F7qKaZaAR9ukgvR0NKTBg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 11:30 AM - 2:00 AM (Next day), Tue: 11:30 AM - 2:00 AM (Next day), Wed: 11:30 AM - 2:00 AM (Next day), Thu: 11:30 AM - 2:00 AM (Next day), Fri: 11:30 AM - 2:00 AM (Next day), Sat: 11:30 AM - 2:00 AM (Next day), Sun: 11:30 AM - 2:00 AM (Next day)","Prawns Pad Thai, Larb Ped Udon, Mieng Pla Pow, Neur Yang, Kao Pad Po, Hor Mok Pork Belly, Som Tum Pla Ra, Pla Takrai, Larb Moo, Tom Som Gai, Gai Yang, Tom Zaab","76-04 Woodside AveElmhurst, NY 11373"
Yoodon,Bayside,"Korean, Noodles",4.8,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/yoodon-bayside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: Closed","Shrimp Tempura, Chicken Cutlet, Pork Cutlet, Chicken Cutlet Sandwich, Beef Udon, Chicken Ramen, Vegetable Tempura, Fish Cutlet, Beef Ramen, Pork Cutlet Bowl, Chicken Stir-fry Noodle, Spicy Chicken Cutlet Sandwich, Shrimp Stir-fry Noodle, Bacon Cheese Burger, Chicken Cutlet Bowl, Seafood Ramen, Shrimp Tempura Kimbab","216-19 Northern BlvdBayside, NY 11361"
Trattoria L’incontro,Steinway,"Italian, Pizza, Salad",4.5,allow Outdoor seating,$31-60,https://www.yelp.com/biz/trattoria-l-incontro-astoria-6?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: Closed, Tue: 12:30 PM - 9:00 PM, Wed: 12:30 PM - 9:00 PM, Thu: 12:30 PM - 9:00 PM, Fri: 12:30 PM - 10:00 PM, Sat: 1:00 PM - 10:00 PM, Sun: 1:00 PM - 9:00 PM",,"21-76 31st StAstoria, NY 11105"
Boon Dee Moo Ka Ta,Hillcrest,"Thai, Barbeque",4.2,not allow Outdoor seating,$31-60,https://www.yelp.com/biz/boon-dee-moo-ka-ta-flushing?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 2:30 PM - 10:00 PM, Tue: 2:30 PM - 10:00 PM, Wed: 2:30 PM - 10:00 PM, Thu: 2:30 PM - 10:00 PM, Fri: 2:30 PM - 10:00 PM, Sat: 2:30 PM - 10:00 PM, Sun: 2:30 PM - 10:00 PM","Crab Rangoon, Pork Belly, Shrimp Rolls, Pistachio Cream Cake, Grill Plate","168-11 Union TpkeFlushing, NY 11366"
Milkflower,Astoria,Pizza,4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/milkflower-astoria?osq=Restaurants,https://www.yelp.com/biz/1OZPOWZwJr-hpvMt6TD4ug?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: Closed, Tue: 12:00 PM - 9:45 PM, Wed: 12:00 PM - 9:45 PM, Thu: 12:00 PM - 9:45 PM, Fri: 12:00 PM - 9:45 PM, Sat: 12:00 PM - 9:45 PM, Sun: 12:00 PM - 9:45 PM","Spicy Soppressata, Abe Froman Pizza, Stun Dunn Pizza, Brick Oven Pizza, The Queen Pizza, Brussel Sprout Pizza, Willy Mo Pizza, Spicy Sopressata Brussels, Wu Tang Clam, Cacio E Pepe, Chico Verde Pizza, Van Dammer Pizza, Grilled Octopus, Ed Froman Pizzas, String Bean Salad, Tiger Prawns, Ghost Pizza, Soppressata Pizza, Crab Cake, Jimmy Snuka","3412 31st AveAstoria, NY 11106"
Sake Kawa,Astoria,"Sushi Bars, Ramen",4.6,"not allow Outdoor seating, allow Delivery, allow Takeout",$31-60,https://www.yelp.com/biz/sake-kawa-astoria?osq=Restaurants,https://www.yelp.com/reservations/sake-kawa-astoria,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 11:00 AM - 10:30 PM, Tue: 11:00 AM - 10:30 PM, Wed: 11:00 AM - 10:30 PM, Thu: 11:00 AM - 10:30 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 12:00 PM - 10:00 PM","Omakase, Omakase Deluxe, Miso Ramen, Spicy Miso Ramen, Pork Gyoza, Chicken Teriyaki, Chirashi, Sushi and Sashimi Combo Lunch Special, Half Dozen Oysters, Spicy Tuna Pizza, Crispy Rice, Avocado Roll, Salmon Roll, Eel Avocado Roll, Shoyu Ramen","32-05 36th AveAstoria, NY 11106"
R40,Hunters Point,"Argentine, Cocktail Bars",4.4,"allow Outdoor seating, allow Takeout",$31-60,https://www.yelp.com/biz/r40-long-island-city-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: Closed, Tue: Closed, Wed: 5:30 PM - 9:00 PM, Thu: 5:30 PM - 9:00 PM, Fri: 5:30 PM - 10:30 PM, Sat: 5:30 PM - 10:30 PM, Sun: 5:30 PM - 9:00 PM","Arroz Negro, Skirt Steak, Parrillada, Crab Shrimp Empanada, Short Ribs, Chicken Milanesa, Filet Mignon Empanadas, Choripan, Dry Aged Ny Strip, Blood Sausage, Fried Calamari, Mushroom and Spinach Empanada, Squash Salad, Chicken Milanese Napolitana, Dulce De Leche Gelato, Broccolini, Heirloom Tomato and Jamon Serrano Salad, Matcha Panna Cotta, Roasted Heirloom Tomatoes, Shishito","47-16 Vernon BlvdLong Island City, NY 11101"
Rincón Melania,Sunnyside,Latin American,4.6,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/rinc%C3%B3n-melania-long-island-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 10:00 AM - 7:45 PM, Tue: 10:00 AM - 7:45 PM, Wed: 10:00 AM - 7:45 PM, Thu: 10:00 AM - 7:45 PM, Fri: 10:00 AM - 10:00 PM, Sat: 10:00 AM - 10:00 PM, Sun: 10:30 AM - 7:45 PM","Yapingachos, Mariscos, Seco De Chivo, Bola, Guatita, Chaulafan, Pernil, Cazuela De Mariscos, Pescado, Sango De Camarones, Bolon De Queso, Fritada Con Mote, Churrasco, Caldo De Pata, Camarones, Mariscos Mixto, Flan, Bolon Mixto, Pulpo a La Parilla, Carne Asada","35-19 Queens BlvdLong Island City, NY 11101"
Los Amigos Chimichurry,North Corona,"Food Trucks, Colombian",4.0,,below $10,https://www.yelp.com/biz/los-amigos-chimichurry-corona?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: 9:00 PM - 6:00 AM (Next day), Tue: 9:00 PM - 6:00 AM (Next day), Wed: 9:00 PM - 6:00 AM (Next day), Thu: 9:00 PM - 6:00 AM (Next day), Fri: 9:00 PM - 6:00 AM (Next day), Sat: 9:00 PM - 6:00 AM (Next day), Sun: 9:00 PM - 6:00 AM (Next day)","Carne Frita, Carne Asada, Frita Con Moro, Grilled Chicken, Carnita Frita, Chopped Cabbage, Chopped Steak","Between 111th & 108th On Roosevelt AveCorona, NY 11368"
Smoke House Appetizers,Glendale,"Barbeque, Seafood",4.9,,$31-60,https://www.yelp.com/biz/smoke-house-appetizers-middle-village?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=80,"Mon: Closed, Tue: 9:00 AM - 3:00 PM, Wed: 9:00 AM - 3:00 PM, Thu: 9:00 AM - 3:00 PM, Fri: 9:00 AM - 3:00 PM, Sat: 8:00 AM - 12:00 PM, Sun: 8:00 AM - 12:00 PM",,"69-80 75th StMiddle Village, NY 11379"
The Local Eatery & Craft Beer,Forest Hills,"Burgers, Sandwiches, Beer Bar",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-local-eatery-and-craft-beer-forest-hills?osq=Restaurants,https://www.yelp.com/reservations/the-local-eatery-and-craft-beer-forest-hills,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: Closed, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM",,"66-75 Selfridge StForest Hills, NY 11375"
Soul City,Rochdale,"Soul Food, Fish & Chips, Comfort Food",4.6,"not allow Outdoor seating, not allow Delivery, allow Takeout",,https://www.yelp.com/biz/soul-city-jamaica?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 12:00 PM - 9:00 PM, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 9:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 9:00 PM","Turkey Wings, Whiting, Baked Chicken, Fresh Fried Fish, Barbeque Chicken","114-64 Merrick BlvdJamaica, NY 11434"
Chachawan,Ridgewood,"Thai, Seafood",4.3,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/chachawan-ridgewood?osq=Restaurants,https://www.yelp.com/biz/JmnkTReET5gqeYCga2NrxQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM, Tue: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM, Wed: Closed, Thu: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM, Fri: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM, Sat: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM, Sun: 11:30 AM - 3:30 PM 4:30 PM - 10:30 PM",,"881 Woodward AveRidgewood, NY 11385"
Blend on the Water,Hunters Point,"Latin American, Breakfast & Brunch, Lounges",3.9,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/blend-on-the-water-long-island-city?osq=Restaurants,https://www.yelp.com/biz/Hh9glEE_xDYT_pPUsRPXlA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 11:00 AM - 11:00 PM, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 11:00 PM","Churrasco, Pernil, Crispy Arepas, Coconut Flan, Pollo A La Plancha, Lime Crusted Salmon, Birthday Tres Leches, Arroz Con Mariscos, Avocado Salad, Filet Mignon, Mofongo, Crispy Chicken","45-40 Center BlvdLong Island City, NY 11109"
Love’s Kitchen Kew Gardens,Kew Gardens,"American (New), Latin American",3.7,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/loves-kitchen-kew-gardens-queens?osq=Restaurants,https://www.yelp.com/biz/j9qv_Hucr0ZbxzgbTCuOZg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,"Mon: 11:00 AM - 10:00 PM, Tue: 11:00 AM - 10:00 PM, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 10:00 PM, Fri: 11:00 AM - 10:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 10:00 PM","Jerk Chicken Sandwich, Empanadas, Lomo Saltado, Cuban Sandwich, Jerk Shrimp Pineapple Fried Rice, Fried Chicken Sandwich, Steak Quesadilla, Chaufa, Short Rib Egg Roll, Loves Salchipapas, Taco Trio","12502 84th RdQueens, NY 11415"
Vanessa’s Dumpling House,,"Comfort Food, Chinese",3.6,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/vanessas-dumpling-house-forest-hills?osq=Restaurants,https://www.yelp.com/biz/UOTa5CiSVp3npswwtI82tw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=90,,"Pan Fried Pork and Chive Dumplings, Pancake Sandwich, Pork and Cabbage Dumplings, Boiled Dumplings, Dan Dan Noodles","102-30 Queens BlvdForest Hills, NY 11375"
