Opening Hours,Popular Dishes,Detailed Address
"['Mon: Closed', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 5:30 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 3:30 PM 6:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 3:30 PM 6:00 PM - 11:00 PM']","['Braised Pork Shoulder Pasta', 'Lamb Shank', 'Whole Market Fish', 'Grilled Lamb Chops', 'Grilled Chicken Thigh', 'Duck Leg Confit', 'Homemade Bread & Spread', 'Roasted Beets', 'Spaetzle']","18 Harrison PlBrooklyn, NY 11206"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: Closed', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Chicken Tikka', 'Chicken Tikka Masala', 'Chicken 65', 'Lasooni Gobhi', 'Basmati Rice', 'Butter Chicken', 'Papri Chaat', 'Palak Paneer', 'Lamb Curry', 'Gulab Jamun', 'Samosa Chaat', 'Vegetable Samosa', 'Sheekh Kabab', 'Murgh Vindaloo', 'Chicken Samosa', 'Murgh Biryani', 'Dahi Sev Poori', 'Navratan Korma', 'Dal Makhani', 'Fish Curry']","70-11 Austin StLower LevelForest Hills, NY 11375"
"['Mon: 8:00 AM - 9:00 PM', 'Tue: 8:00 AM - 9:00 PM', 'Wed: 8:00 AM - 9:00 PM', 'Thu: 8:00 AM - 9:00 PM', 'Fri: 8:00 AM - 9:00 PM', 'Sat: 8:00 AM - 9:00 PM', 'Sun: 8:00 AM - 9:00 PM']","['Beef Momos', 'Tiramisu', 'Amdo']","81-05 Queens BlvdElmhurst, NY 11373"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"5525 Myrtle AveQueens, NY 11385"
"['Mon: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Tue: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Wed: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Thu: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Fri: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Sat: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Sun: 7:00 AM - 11:00 AM 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM']",[],"33-66 Farrington StQueens, NY 11354"
"['Mon: Closed', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Fish Tacos', 'The Beet of New York Salad', 'Quesadillas', 'Howard Beach Pizza', ""Crab 'n' Avocado"", 'Keuka Sandwich', 'Braised Short Rib', 'Arugula Salad $12.00']","112-04 Queens BlvdForest Hills, NY 11375"
"['Mon: Closed', 'Tue: 9:00 AM - 11:00 PM', 'Wed: 9:00 AM - 11:00 PM', 'Thu: 9:00 AM - 11:00 PM', 'Fri: 9:00 AM - 11:00 PM', 'Sat: 9:00 AM - 11:00 PM', 'Sun: 9:00 AM - 11:00 PM']","['Isaw', 'Chicken Feet', 'Beef Stew', 'Longganisa']","39-04 64th StNew York, NY 11377"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: 11:30 AM - 9:00 PM', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 10:30 AM - 8:00 PM']","['Lomo Saltado', 'Arroz Chaufa De Mariscos', 'Aji De Gallina', 'Tacu Tacu Con Lomo', 'Chicken Soup', 'Ceviche Mixto', 'Tamal Criollo', 'Whole Chicken', 'Tres Leches Cake', 'Leche De Tigre', 'Yuca a La Huancaina', 'Lucuma', 'Maiz Chulpe', 'Shrimp Causa', 'Yuca Frita', 'Picarones', 'Papa a La Huancaina', 'Fried Yuca', 'Chaufa De Pollo']","90-04 37th AveJackson Heights, NY 11372"
"['Mon: Closed', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Tagliolini Del Poeta', 'Porcini Mushroom Pancerotti', 'Grilled Octopus', 'Panna Cotta', 'Baked Clams', 'Burrata', 'Fried Calamari', 'Octopus Salad', 'Croquette Di Melanzane', 'Eggplant Croquettes', 'Pasta Del Poeta']","98-04 Metropolitan AveForest Hills, NY 11375"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Burrata', 'Eggplant Parmigiana', 'Skirt Steak', 'Baked Clams', 'Lamb Chops', 'Margherita Pizza', 'Almond Cake', 'Money Bags Pasta', 'Grilled Pulpo', 'Grilled Octopus', 'White Clam Linguine', 'Fried Calamari', 'Eggplant Rollatini', 'Eggplant Parm', 'Spaghetti and Meatballs', 'Caesar Salad', 'Chicken Marsala', 'Grilled Chicken']","6935 Grand AveMaspeth, NY 11378"
"['Mon: 5:00 PM - 9:30 PM', 'Tue: 5:00 PM - 9:30 PM', 'Wed: 5:00 PM - 9:30 PM', 'Thu: 5:00 PM - 9:30 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: 5:00 PM - 9:30 PM']",[],"28-10 Astoria BlvdAstoria, NY 11102"
"['Mon: 9:00 AM - 10:00 PM', 'Tue: 9:00 AM - 10:00 PM', 'Wed: 9:00 AM - 10:00 PM', 'Thu: 9:00 AM - 10:00 PM', 'Fri: 9:00 AM - 11:00 PM', 'Sat: 9:00 AM - 11:00 PM', 'Sun: 9:00 AM - 10:00 PM']","['-chicken and Bacon Waffle', '-return of the Mac', '-pancake Burrito', '-steak and Eggs', '-fried Chicken Sandwich', '-breakfast Sandwich', '-woodland Omelette', '-avocado Toast', '-veggie Burger', 'Dizzy Peach French Toast']","33-01 31st AveAstoria, NY 11102"
"['Mon: 5:00 PM - 9:30 PM', 'Tue: 5:00 PM - 9:30 PM', 'Wed: 5:00 PM - 9:30 PM', 'Thu: 5:00 PM - 9:30 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: 5:00 PM - 9:30 PM']",[],"28-10 Astoria BlvdAstoria, NY 11102"
"['Mon: 9:00 AM - 10:00 PM', 'Tue: 9:00 AM - 10:00 PM', 'Wed: 9:00 AM - 10:00 PM', 'Thu: 9:00 AM - 10:00 PM', 'Fri: 9:00 AM - 11:00 PM', 'Sat: 9:00 AM - 11:00 PM', 'Sun: 9:00 AM - 10:00 PM']","['-chicken and Bacon Waffle', '-return of the Mac', '-pancake Burrito', '-steak and Eggs', '-fried Chicken Sandwich', '-breakfast Sandwich', '-woodland Omelette', '-avocado Toast', '-veggie Burger', 'Dizzy Peach French Toast']","33-01 31st AveAstoria, NY 11102"
"['Mon: Closed', 'Tue: 4:00 PM - 1:00 AM (Next day)', 'Wed: 4:00 PM - 1:00 AM (Next day)', 'Thu: 4:00 PM - 1:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: Closed']","['Lobster Guacamole', 'Limoncello Cake', 'Passionate', 'Josephine']","43-04 34th AveQueens, NY 11101"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: 11:30 AM - 9:00 PM', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:00 PM']","['Peking Duck', 'Lucky Bag', 'Caviar', 'Braised Pork', 'Almond Tofu', 'Fried Tofu', 'Duck Bone Soup', 'Whole Duck', 'Ya Tang Duck Soup', 'Chinese Cabbage', 'Charcoal Fried Rice', 'Mapo Tofu', 'Pork Belly', 'Kung Pao Chicken', 'Imperial Marinated Pork Knuckle', 'Crispy Shrimp', 'Duck Wrap', 'Roast Duck', 'Deep Fried Gristle Meatballs', 'Spicy Fish Soup']","133-36 37th AveFlushing, NY 11354"
"['Mon: 12:00 PM - 1:00 AM (Next day)', 'Tue: 12:00 PM - 1:00 AM (Next day)', 'Wed: 12:00 PM - 1:00 AM (Next day)', 'Thu: 12:00 PM - 1:00 AM (Next day)', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 12:00 PM - 1:00 AM (Next day)', 'Sun: 12:00 PM - 1:00 AM (Next day)']","[""Bird's Nest"", 'Braised Lamb Chops Soup', 'Buddha Jump Over the Wal Soup', ""Zou's Chicken Soup"", 'Milk Stewed Fish Maw', 'Abalone Over Rice Soup', 'King Crab Salad', ""Zou's Beef Soup"", 'Sea Cucumber and Prawn Salad']","38-14 Prince StFlushing, NY 11354"
"['Mon: Closed', 'Tue: 2:00 PM - 10:00 PM', 'Wed: 2:00 PM - 10:00 PM', 'Thu: 2:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","[""Chef Jeff's Brisket Sandwich"", '1/2 Lb Smoked Turkey Breast', 'Lamb Shoulder', '1/2 Rack Baby Back Ribs', 'BBQ Jackfruit Sandwich']","35-37 36th StAstoria, NY 11106"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Pastrama', 'Apple Strudel', 'Romanian Sausage']","47-57 41st StSunnyside, NY 11104"
"['Mon: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Tue: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Wed: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Thu: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Fri: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM', 'Sat: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM', 'Sun: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM']","['Peking Duck', 'Raw Oysters', 'Snow Crab Legs', 'Lamb Chops', 'Duck Bun Station', 'Frog Legs', 'Stone Crabs', 'Walnut Shrimp', 'Shark Fin Soup', 'Raw Clams', 'White Tuna']","20-07 127th StFl 4College Point, NY 11356"
"['Mon: Closed', 'Tue: 8:30 AM - 7:30 PM', 'Wed: 8:30 AM - 7:30 PM', 'Thu: 8:30 AM - 7:30 PM', 'Fri: 8:30 AM - 7:30 PM', 'Sat: 8:30 AM - 7:30 PM', 'Sun: 8:30 AM - 7:30 PM']","['Cart Noodle', 'Satay Beef Noodle Soup', 'Fish Ball Cheong Fun Combo', 'Peanut Butter French Toast', 'Stir-fried Beef with Flat Rice Noodle', 'Curry Fish Ball with Noodle', 'Condensed Milk Toast', 'Egg Sandwich', 'Ham Sandwich', 'Spam and Egg Sandwich', 'Soy Sauce Fried Noodle', 'Corn and Egg Congee']","4721 90th StElmhurst, NY 11373"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Umami Salmon', 'Sweet Sesame Chicken', 'Yuzu Ahi']","107-15 71st RdForest Hills, NY 11375"
"['Mon: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Tue: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Wed: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Thu: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM', 'Fri: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM', 'Sat: 11:30 AM - 3:30 PM 5:30 PM - 10:30 PM', 'Sun: 11:30 AM - 3:30 PM 5:30 PM - 10:00 PM']","['Peking Duck', 'Raw Oysters', 'Snow Crab Legs', 'Lamb Chops', 'Duck Bun Station', 'Frog Legs', 'Stone Crabs', 'Walnut Shrimp', 'Shark Fin Soup', 'Raw Clams', 'White Tuna']","20-07 127th StFl 4College Point, NY 11356"
"['Mon: Closed', 'Tue: 8:30 AM - 7:30 PM', 'Wed: 8:30 AM - 7:30 PM', 'Thu: 8:30 AM - 7:30 PM', 'Fri: 8:30 AM - 7:30 PM', 'Sat: 8:30 AM - 7:30 PM', 'Sun: 8:30 AM - 7:30 PM']","['Cart Noodle', 'Satay Beef Noodle Soup', 'Fish Ball Cheong Fun Combo', 'Peanut Butter French Toast', 'Stir-fried Beef with Flat Rice Noodle', 'Curry Fish Ball with Noodle', 'Condensed Milk Toast', 'Egg Sandwich', 'Ham Sandwich', 'Spam and Egg Sandwich', 'Soy Sauce Fried Noodle', 'Corn and Egg Congee']","4721 90th StElmhurst, NY 11373"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Umami Salmon', 'Sweet Sesame Chicken', 'Yuzu Ahi']","107-15 71st RdForest Hills, NY 11375"
"['Mon: 12:00 PM - 12:00 AM (Next day)', 'Tue: 12:00 PM - 12:00 AM (Next day)', 'Wed: 12:00 PM - 12:00 AM (Next day)', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 11:00 AM - 1:00 AM (Next day)', 'Sun: 11:00 AM - 12:00 AM (Next day)']","['Baby Lamb Chops', 'Tuna Tartare', 'Grilled Octopus', 'Crab Cake', 'Mushroom Croquettes', 'Burrata Pomodoro', 'Double Smash Burger', 'Calamari', 'Smoked Salmon Panini', 'Crispy Skin Salmon', 'Garlic Shrimp', 'Crab and Lobster Soup', 'Seared Scallops', 'Drunken Clams', 'Banana French Toast', 'Mussels & Clams', 'Raspberry Blackout Cake', 'Mediterranean Breakfast', 'Skirt Steak', 'Truffle Mac']","36-03 Ditmars BlvdQueens, NY 11105"
[],[],Not Found
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: 4:00 PM - 10:30 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 4:00 PM - 11:00 PM', 'Sun: Closed']","['Tabla De Carne Y Queso', 'Pulpo', 'Tabla De Carne', 'Camarones Al Ajillo', 'Chorizo Al Vino', 'Chorizo Con Camarones', 'Filet Mignon', 'Albondigas', 'Calamari']","87-01 Northern BlvdJackson Heights, NY 11372"
"['Mon: Closed', 'Tue: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM', 'Wed: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM', 'Thu: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM', 'Fri: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM', 'Sat: 12:00 PM - 3:00 PM 5:00 PM - 10:30 PM', 'Sun: 12:00 PM - 10:00 PM']","['Chef Joon', 'Toro', 'Steamed Egg', 'Caviar', 'Udon', 'Fried Tofu Pocket', 'Mackerel', 'Ikura', 'Course Omakase', 'Mountain Yam', 'Chawanmushi', 'Crunch Roll', 'Eel Tempura', 'Fried Fish', 'Shima Aji', 'Shrimp Tempura', 'Tile Fish', 'Hokkaido Uni', 'Mixed Sashimi', 'Seabrim']","158-14 Northern BlvdSte LL1Flushing, NY 11358"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: Closed', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 11:00 AM - 9:00 PM']","['Steamed Soup Dumplings Special', 'Steamed Roasted Pork Buns', 'Pan Fried BBQ Beef Dumplings', 'Pan Fried Basil Chicken Dumplings', 'Steamed Egg Yolk Cream Piggy Buns', 'Wonton Soup', 'Pan Fried Beef and Curry Dumplings', 'Beef Noodle Soup', 'Roasted Pork Noodle Soup', 'Steamed Lotus Rice Special', 'Pan Fired Japanese Chicken Dumplings', 'Steamed Shrimp Dumplings Special', 'Pan Fried Pork and Shrimp Dumplings', 'Wonton Noodle Soup', 'Steamed Creamy Custard Buns', 'Pan Fried Pork and Chinese Celery Dumplings', 'Steamed Pork and Shrimp Shumai Special', 'Steamed Chicken and Chestnuts Shumai']","102-06 Metropolitan AveUnit 1Forest Hills, NY 11375"
"['Mon: 9:00 AM - 9:00 PM', 'Tue: 9:00 AM - 9:00 PM', 'Wed: 9:00 AM - 9:00 PM', 'Thu: 9:00 AM - 9:00 PM', 'Fri: 7:00 AM - 9:00 PM', 'Sat: 7:00 AM - 9:00 PM', 'Sun: 7:00 AM - 9:00 PM']","['Cubano', 'Ropa Vieja', 'Tostones']","71-28 Fresh Pond RdRidgewood, NY 11385"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 11:00 PM']","['Cajun Chicken Alfredo', 'Rainbow Sliders', 'Pan Roasted Salmon', 'Salmon Salad', 'Calamari', 'Rainbow Burger', 'Banana Split']","110-00 Rockaway BlvdJamaica, NY 11420"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Six Piece Combo Soup Dumpling', 'Shrimp Wonton Noodle Soup', 'Chinese Sausage Hot Pot Rice', 'Deep Fried Fish Skin Noodle Soup', 'Beef Chow Fun', 'Pork with Salty Fish Hot Pot Rice', 'Cilantro with Preserved Egg Dumplings Noodle Soup', 'Salted Fish with Chicken Fried Rice', 'Steam Rice Roll', 'Sauteed Prawns with Tomatoes and Pan Fried Noodle', 'Braised Beef Brisket Beef Tendon Noodle Soup', 'Sampan Congee', 'Braised Beef Brisket and Tendon', 'Fresh Sliced Beef Noodle Soup', 'Braised Beef Brisket Noodle Soup', 'One Piece Soy Sauce Chicken Leg', 'Shrimp Wonton Soup', 'Fried Pork Chive Dumplings', 'Pan Fried Seafood Ramen', 'Egg Noodle with Consomme']","33-35 Francis Lewis BlvdBayside, NY 11358"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Three Cup Chicken', 'Intestine', 'Salt And Pepper Pork Chop', 'Shredded Pork Over Rice', 'Clams With Basil', 'Bitter Mellon With Salty Egg', 'Minced Pork On Rice', 'Taiwanese Noodles Soup', 'Shredded Beef With Chive', 'Shredded Pork With Bamboo Shoot']","5910 Main StFlushing, NY 11355"
"['Mon: 7:00 AM - 6:00 PM', 'Tue: 7:00 AM - 6:00 PM', 'Wed: 7:00 AM - 6:00 PM', 'Thu: 7:00 AM - 6:00 PM', 'Fri: 7:00 AM - 6:00 PM', 'Sat: 7:00 AM - 6:00 PM', 'Sun: 7:00 AM - 6:00 PM']","['Rice Noodles', 'Rice Rolls', 'Dried Shrimp', 'Rice Crepes', 'Cheung Fun Breakfast', 'Chinese Noodle Rolls', 'Tofu Fa', 'Chinese Sausage', 'Churn Fun']","85-27 Grand AveElmhurst, NY 11373"
"['Mon: 12:00 PM - 6:00 AM (Next day)', 'Tue: 12:00 PM - 6:00 AM (Next day)', 'Wed: 12:00 PM - 6:00 AM (Next day)', 'Thu: 12:00 PM - 6:00 AM (Next day)', 'Fri: 12:00 PM - 6:00 AM (Next day)', 'Sat: 11:30 AM - 6:00 AM (Next day)', 'Sun: 11:30 AM - 6:00 AM (Next day)']","['Shrimp Paste', 'Pork Bone Soup', 'Xiao Wan', 'Beef Tripe', 'Shrimp Dumplings', 'Mild', 'Pork Rib']","133-36 37th AveFlushing, NY 11354"
[],[],"116-03 Metropolitan AveQueens, NY 11418"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: Closed', 'Fri: 11:30 AM - 8:00 PM', 'Sat: 11:30 AM - 8:00 PM', 'Sun: 11:30 AM - 8:00 PM']","['Three Cup Chicken', 'Purple Rice', 'Minced Pork Over Rice', 'Salt and Pepper Chicken', 'Beef Noodle Soup', 'Chicken Roll', ""Lion 's Head Meatballs"", 'Chicken Soup', 'Braised Pork', 'Taiwanese Pork Chop', 'Giant Pork Meatball', 'White', 'Spicy Fish', '3 Dish Combo', 'Fried Pork Chops', 'Salt and Pepper Pork Chop', 'Pork Bone Soup', 'Pork Rice Cake', 'Jia Jiang Noodles', 'Snow Pickled Vegetable Fish Filet']","213-12 48th AveBayside, NY 11364"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 11:00 AM - 1:00 AM (Next day)', 'Sun: 11:00 AM - 10:00 PM']","['Fried Chicken', 'Butter Chicken Wings', 'Brisket Sandwich', 'Bully Burger', 'Lamb Burger', 'Sticky Wings', 'Pulled Pork Sandwich', 'Truffle Mac', 'Naan Pizza', 'Chicken Benny', 'Full Rack of Ribs', 'BBQ Chicken Pizza', 'Shrimp Burger', 'Jfk Wings', 'Baby Back Ribs', 'Steak and Eggs', 'Short Rib Tacos', 'Chicken Burger', 'Fish and Chips']","113-30 Queens BlvdForest Hills, NY 11375"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 11:30 PM', 'Thu: 5:00 PM - 11:30 PM', 'Fri: 5:00 PM - 1:30 AM (Next day)', 'Sat: 12:00 PM - 1:30 AM (Next day)', 'Sun: 12:00 PM - 11:00 PM']","['Oysters', 'Stuffed French Toast', 'Salmon Benedict']","678 Woodward AveNew York, NY 11385"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Taiwanese 3 Cup Chicken', 'Salt & Pepper Chicken Lunchbox', 'Salt and Pepper Pork Chop', 'Half Smoked Duck', 'Beef in Black Pepper Sauce on Sizzling Plate', ""Fly's Head"", 'Oyster Omelette', 'Beef Stew Noodle Soup', 'Salt & Pepper Popcorn Chicken', 'Pork with Bamboo Shoot', 'Sesame Oil Pork Kidney', 'Braised Beef Shank and Tendon Casserole', 'Crispy Chicken with Spicy Sauce Lunchbox', 'Pork Chop Lunchbox']","43-18 Main StFlushing, NY 11355"
"['Mon: 12:00 PM - 9:30 PM', 'Tue: 12:00 PM - 9:30 PM', 'Wed: 12:00 PM - 9:30 PM', 'Thu: 12:00 PM - 9:30 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:30 PM']","['Beat Mazemen', 'Miso Ramen', 'Yuzu Shio Mazemen', 'Fish Taco 3 Pcs', 'Shoyu Mazemen', 'Bao Bun', 'Shoyu Ramen', 'Mussel Pot', 'Crispy Wings', 'Curry Mazemen', 'Veggie Mazemen', 'Niku Soba', 'Shio Ramen']","161-23 Crocheron AveQueens, NY 11358"
"['Mon: 12:00 PM - 6:00 AM (Next day)', 'Tue: 12:00 PM - 6:00 AM (Next day)', 'Wed: 12:00 PM - 6:00 AM (Next day)', 'Thu: 12:00 PM - 6:00 AM (Next day)', 'Fri: 12:00 PM - 6:00 AM (Next day)', 'Sat: 11:30 AM - 6:00 AM (Next day)', 'Sun: 11:30 AM - 6:00 AM (Next day)']","['Shrimp Paste', 'Pork Bone Soup', 'Xiao Wan', 'Beef Tripe', 'Shrimp Dumplings', 'Mild', 'Pork Rib']","133-36 37th AveFlushing, NY 11354"
[],[],"116-03 Metropolitan AveQueens, NY 11418"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: Closed', 'Fri: 11:30 AM - 8:00 PM', 'Sat: 11:30 AM - 8:00 PM', 'Sun: 11:30 AM - 8:00 PM']","['Three Cup Chicken', 'Purple Rice', 'Minced Pork Over Rice', 'Salt and Pepper Chicken', 'Beef Noodle Soup', 'Chicken Roll', ""Lion 's Head Meatballs"", 'Chicken Soup', 'Braised Pork', 'Taiwanese Pork Chop', 'Giant Pork Meatball', 'White', 'Spicy Fish', '3 Dish Combo', 'Fried Pork Chops', 'Salt and Pepper Pork Chop', 'Pork Bone Soup', 'Pork Rice Cake', 'Jia Jiang Noodles', 'Snow Pickled Vegetable Fish Filet']","213-12 48th AveBayside, NY 11364"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 11:30 PM', 'Thu: 5:00 PM - 11:30 PM', 'Fri: 5:00 PM - 1:30 AM (Next day)', 'Sat: 12:00 PM - 1:30 AM (Next day)', 'Sun: 12:00 PM - 11:00 PM']","['Oysters', 'Stuffed French Toast', 'Salmon Benedict']","678 Woodward AveNew York, NY 11385"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Taiwanese 3 Cup Chicken', 'Salt & Pepper Chicken Lunchbox', 'Salt and Pepper Pork Chop', 'Half Smoked Duck', 'Beef in Black Pepper Sauce on Sizzling Plate', ""Fly's Head"", 'Oyster Omelette', 'Beef Stew Noodle Soup', 'Salt & Pepper Popcorn Chicken', 'Pork with Bamboo Shoot', 'Sesame Oil Pork Kidney', 'Braised Beef Shank and Tendon Casserole', 'Crispy Chicken with Spicy Sauce Lunchbox', 'Pork Chop Lunchbox']","43-18 Main StFlushing, NY 11355"
