Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Ras Plant Based,Crown Heights,"Ethiopian, Vegan, Vegetarian",4.8,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ras-plant-based-brooklyn?osq=Restaurants,https://www.yelp.com/biz/roT-M9epcHDOGjYgGmWpoA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 10:00 PM","Mercato, Mushroom Tibs, Ras Special Tibs, Lentil Sambusa, Red Lentil Stew, Missir, Ras Kitfo, Avocado Salad, Injera Chips, Trisome Berry, Yellow Split Pea Concoction, Coconut Cake, Tiramisu","739 Franklin Ave, Brooklyn, NY 11238"
Chef Katsu Brooklyn,Clinton Hill,"Pop-Up Restaurants, Burgers, Cooking Classes",4.4,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/chef-katsu-brooklyn-brooklyn?osq=Restaurants,https://www.yelp.com/biz/hjCZ_yYicZPDTdnYJkrAeQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: Closed, Tue: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM, Wed: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM, Thu: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM, Fri: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM, Sat: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM, Sun: 11:30 AM - 3:30 PM 4:30 PM - 8:30 PM",,"143 Greene Ave, Brooklyn, NY 11238"
The Monkey King,Bushwick,"Chinese, Asian Fusion, Bangladeshi",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/the-monkey-king-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4npQPrRezdLIkKWMdXpjFA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: Closed, Tue: 5:00 PM - 10:00 PM, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 11:00 PM, Sat: 5:00 PM - 11:00 PM, Sun: 5:00 PM - 10:00 PM",,"1329 Willoughby Ave, Brooklyn, NY 11237"
& Sons,Prospect Lefferts Gardens,"Wine Bars, American (New), Tapas/Small Plates",4.6,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/and-sons-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: Closed, Tue: Closed, Wed: 5:00 PM - 11:00 PM, Thu: 5:00 PM - 11:00 PM, Fri: 5:00 PM - 11:00 PM, Sat: 5:00 PM - 11:00 PM, Sun: 5:00 PM - 11:00 PM","Lamb Ribs, Breakfast Sandwich, Suryano Ham, Morels, Coppa","447 Rogers AveProspect Lefferts Gardens, Brooklyn, NY 11225"
Newyorktitlan,Bushwick,"New Mexican Cuisine, Breakfast & Brunch, Cafeteria",4.7,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/newyorktitlan-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: 10:30 AM - 2:30 PM, Tue: 10:30 AM - 2:30 PM, Wed: Closed, Thu: 10:30 AM - 2:30 PM, Fri: 10:30 AM - 2:30 PM, Sat: 10:00 AM - 3:00 PM, Sun: 10:00 AM - 3:00 PM","French Toast, Sope, Moyete, Chilaquiles Verdes","1525 Gates Ave, Brooklyn, NY 11237"
Sweet Catch,Prospect Lefferts Gardens,Seafood,4.1,,$31-60,https://www.yelp.com/biz/sweet-catch-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: Closed, Tue: 5:00 PM - 10:00 PM, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 10:00 PM, Sat: 5:00 PM - 10:00 PM, Sun: 5:00 PM - 10:00 PM","Seafood Pasta, Broiled Oysters, Lobster Mac, Seafood Boil, Fish Sandwich, Crab Cakes, Fried Lobster, Lobster Tail, Scallops, Grilled Oysters, Black Eye Pea Fritter, Crab Benedict, Tuna Tartare, Seared Branzino, Fried Shrimp, Cornbread Avocado Toast, Vanilla Guava Cake, Chesapeake Crab, House Cornbread","1222 Nostrand Ave, Brooklyn, NY 11225"
The Little Pig,Boerum Hill,"Tapas/Small Plates, Cocktail Bars, Beer Bar",4.6,"allow Outdoor seating, not allow Delivery, not allow Takeout",,https://www.yelp.com/biz/the-little-pig-brooklyn?osq=Restaurants,https://www.yelp.com/reservations/the-little-pig-brooklyn,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: Closed, Tue: 4:30 PM - 12:00 AM (Next day), Wed: 4:30 PM - 12:00 AM (Next day), Thu: 4:30 PM - 12:00 AM (Next day), Fri: 1:00 PM - 2:00 AM (Next day), Sat: 1:00 PM - 2:00 AM (Next day), Sun: 1:00 PM - 12:00 AM (Next day)",,"497 Atlantic Ave, Brooklyn, NY 11217"
The Rum Bar,Crown Heights,"Cocktail Bars, Caribbean",4.5,"allow Outdoor seating, not allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-rum-bar-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: 2:00 PM - 2:00 AM (Next day), Tue: 2:00 PM - 2:00 AM (Next day), Wed: 2:00 PM - 2:00 AM (Next day), Thu: 2:00 PM - 2:00 AM (Next day), Fri: 2:00 PM - 2:00 AM (Next day), Sat: 12:00 PM - 2:00 AM (Next day), Sun: 12:00 PM - 2:00 AM (Next day)","Jerk Chicken, Curry Goat Empanadas, Macaroni Pie, Pumpkin Rice, Empanada","733 Franklin Ave, Brooklyn, NY 11238"
Mao Mao,Bedford Stuyvesant,Thai,3.8,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/mao-mao-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=40,"Mon: 5:00 PM - 11:45 PM, Tue: 5:00 PM - 11:45 PM, Wed: 5:00 PM - 11:45 PM, Thu: 5:00 PM - 11:45 PM, Fri: 5:00 PM - 11:45 PM, Sat: 1:00 PM - 11:45 PM, Sun: 1:00 PM - 11:45 PM","Khao Mun Gai, Kung Sam Rod, Bamee Moo Dang, Laab Talay, Sai Krok Isaan, Tod Mun Pla, Laab Gai Krob, Som Tum Plara Salad, Som Tum Thai, Som Tum Thai Salad, Tom Yum Goong, Kao Moo Dang, Khao Massamun Gai Curry","1000 Bdwy, Brooklyn, NY 11221"
Stella’s,Park Slope,Caribbean,4.6,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/stellas-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/-Q6u3AkGnfxuOQl_o8prDQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: Closed, Tue: Closed, Wed: 3:00 PM - 10:00 PM, Thu: 3:00 PM - 10:00 PM, Fri: 3:00 PM - 10:00 PM, Sat: 2:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM","Jerk Chicken, Curry Goat, Curry Shrimp, Coconut Salmon, Codfish Fritters, Jerk Salmon, Curry Chicken, Ackee Tostones, Sweet Chili Tamarind Wings, Pumpkin Corn Soup, ""Stellas Tasting Plate"", Buttermilk Fried Chicken with Waffles, Jerk Wings, Curry Shrimp Roti, Curry Chicken Roti, Ackee and Saltfish, ""Stellas Seafood Pot""","321 9th St, Brooklyn, NY 11215"
BOM with the Wind,Fort Greene,"Cocktail Bars, Korean, Tapas/Small Plates",4.4,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/bom-with-the-wind-brooklyn?osq=Restaurants,https://www.yelp.com/reservations/bom-with-the-wind-brooklyn,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 4:00 PM - 11:30 PM, Tue: 4:00 PM - 11:30 PM, Wed: 4:00 PM - 11:30 PM, Thu: 4:00 PM - 11:30 PM, Fri: 4:00 PM - 12:30 AM (Next day), Sat: 4:00 PM - 12:30 AM (Next day), Sun: 4:00 PM - 11:30 PM","Fried Chicken Wings, Bom Noodle, Korean Beef, Black Bean Noodle, Shrimp Dumpling, Braised Pork, Bulgogi Sliders, Cheese Bul-dak, Spicy Noodle Soup, Raw Wasabi Octopus, Grilled Eel Over Rice","1 Greene Ave, Brooklyn, NY 11238"
Emily,Clinton Hill,American (Traditional),4.0,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/emily-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 5:00 PM - 9:00 PM, Tue: 5:00 PM - 9:00 PM, Wed: 5:00 PM - 9:00 PM, Thu: 5:00 PM - 9:00 PM, Fri: 5:00 PM - 9:30 PM, Sat: 12:00 PM - 3:30 PM 5:00 PM - 9:30 PM, Sun: 12:00 PM - 3:30 PM 5:00 PM - 9:00 PM","Emmy Burger, Colony Pizza, White Pizza, Dry Aged Beef Sandwiched, Olympus Mons Pickled Chili, Camp Randall Pizza, The Lady Pizza, Vodka Pizza, Grafton Cheddar, Kale Salad, Chicken Wings, ""Smores Calzone""","919 Fulton St, Brooklyn, NY 11238"
Pecking House,Prospect Heights,"Chicken Shop, American (New), Taiwanese",4.0,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pecking-house-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 10:00 PM","Chili Fried Chicken, Dirty Fried Rice, Salted Egg Fried Chicken, Spicy Chicken Sandwich, Oyster Mushroom Sandwich, Foie Gras, Fried Chicken Sandwich, Mushroom Po Boy, Butterbean Salad, White, Chicken Sando, Piece Chili Chicken, Naked Fried Chicken, Duck Drumettes, Breast, Charred Cucumbers, Heirloom Bean Salad","244 Flatbush Ave, Brooklyn, NY 11217"
Father Knows Best,Bushwick,"Bars, Cafes",4.1,,$11-30,https://www.yelp.com/biz/father-knows-best-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 9:00 AM - 12:00 AM (Next day), Tue: 9:00 AM - 12:00 AM (Next day), Wed: 9:00 AM - 12:00 AM (Next day), Thu: 9:00 AM - 12:00 AM (Next day), Fri: 9:00 AM - 2:00 AM (Next day), Sat: 9:00 AM - 2:00 AM (Next day), Sun: 9:00 AM - 12:00 AM (Next day)","Breakfast Burrito, Egg Sandwich, Buttermilk Fried Chicken Sandwich","611A Wilson Ave, Brooklyn, NY 11207"
Pilar Cuban Eatery,Bedford Stuyvesant,"Cuban, Coffee & Tea, Breakfast & Brunch",3.8,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pilar-cuban-eatery-brooklyn-3?osq=Restaurants,https://www.yelp.com/biz/x2WubWdziN7qqUZehdp1PA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 10:00 PM","Pressed Cuban Sandwich, Empanadas, Vaca Frita, Pernil, Arroz Con Pollo, Croquetas, Breakfast Sandwich, Ropa Vieja, Guava Cheese Pie, Churros, Picadillo, Veggie Platter - Vegan, Paella","397 Greene Ave, Brooklyn, NY 11216"
Samurai Papa BS,Bedford Stuyvesant,Ramen,4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/samurai-papa-bs-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 5:00 PM - 9:30 PM, Tue: 5:00 PM - 9:30 PM, Wed: 5:00 PM - 9:30 PM, Thu: 5:00 PM - 9:30 PM, Fri: 5:00 PM - 9:30 PM, Sat: 12:00 PM - 3:00 PM 5:00 PM - 9:30 PM, Sun: 12:00 PM - 3:00 PM 5:00 PM - 9:15 PM","Bukkake Vegan Ramen, 2 Piece Pork Buns, Bukkake Curry Ramen, Bukkake Vegan Tomato Ramen, Pork Gyoza, Kara-age","594 Lafayette Ave, Brooklyn, NY 11216"
Zaca Cafe,Bedford Stuyvesant,"Coffee & Tea, Breakfast & Brunch, French",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/zaca-cafe-brooklyn?osq=Restaurants,https://www.yelp.com/biz/1VBeb3BF8R8cwuCYGeMrVg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 10:00 AM - 9:00 PM, Tue: 10:00 AM - 9:00 PM, Wed: 10:00 AM - 9:00 PM, Thu: 10:00 AM - 9:00 PM, Fri: 10:00 AM - 9:00 PM, Sat: 10:00 AM - 9:00 PM, Sun: 10:00 AM - 9:00 PM","Salmon Burger, French Toast, Mustard Fried Chicken, Avocado Toast, Cobb Salad, Turkey Burger, Veggie Burger, Chicken Pot Pie, Hanger Steak Panini, Chicken Skewers, Turkey Bacon, Salmon Sandwich, Western Omelette, Fried Fish Sandwich, Breakfast Combo, Salmon Salad, Broke Ass Zaca Burger, Whole Rotisserie Chicken, Chicken Panini, Linguini","426A Marcus Garvey Blv, Brooklyn, NY 11216"
Roberta’s,East Williamsburg,"Pizza, Italian",4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/robertas-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/FhXjAc6nKLf414KxYujUHw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 11:00 PM, Fri: 12:00 PM - 12:00 AM (Next day), Sat: 11:00 AM - 12:00 AM (Next day), Sun: 11:00 AM - 11:00 PM","Bee Sting Pizza, Lil Stinker Pizza, Margherita Pizza, Sticky Bun, Romaine Salad, Cheesus Christ, White Guy, Classic Margarita Pizza, White Pizza, Sopressata","261 Moore St, Brooklyn, NY 11206"
Brooklyn Suya,Crown Heights,"African, Fast Food",4.5,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/brooklyn-suya-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/Bo1eW6NCzOMuxIyu6CzutQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=50,"Mon: 12:00 PM - 9:00 PM, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 9:00 PM, Fri: 12:00 PM - 9:00 PM, Sat: 12:00 PM - 9:00 PM, Sun: 12:00 PM - 9:00 PM","Steak Suya Bowl, Chicken Suya Bowl, Shrimp Suya Bowl, Mild, Beef Suya, Chicken Breast","717 Franklin Ave, Brooklyn, NY 11216"
Ursula,Bedford Stuyvesant,"New Mexican Cuisine, Cafes, Bakeries",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ursula-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: Closed, Tue: Closed, Wed: 8:00 AM - 4:00 PM, Thu: 8:00 AM - 4:00 PM, Fri: 8:00 AM - 6:00 PM, Sat: 9:00 AM - 6:00 PM, Sun: 9:00 AM - 6:00 PM","Breakfast Burrito, Chorizo Burrito, Rosewater Conchas, Bacon Burrito, Carne Adovada, Poblano Relleno, Vegan Stuffed Sopaipillas, Egg Burrito, Hatch Chile, Buttermilk Fried Chicken Sandwich, ""Eric s Lemon Cake"", Pecan Rum Cake, Ground Beef Sopiapillas, Pride Rainbow Cake","387 Nostrand AveSte A, Brooklyn, NY 11216"
Maya Fusion Cafe,Bushwick,Mexican,4.3,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/maya-fusion-cafe-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/p6_79Vx3zVkbU4KFzTebiA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: 10:00 AM - 9:00 PM, Tue: 10:00 AM - 9:00 PM, Wed: 10:00 AM - 9:00 PM, Thu: 10:00 AM - 9:00 PM, Fri: 10:00 AM - 9:00 PM, Sat: 10:00 AM - 9:00 PM, Sun: 10:00 AM - 9:00 PM","Pastor, Classic Chicken Tacos, Tinga Chicken Taco, Chilaquiles, Carne Asada Burrito, Chicken Quesadilla, Carne Asada Taco, Tostones, Empanadas, Carnitas Tacos, Fish Taco","1337 Bushwick Ave, Brooklyn, NY 11207"
Sista’s Place,Bedford Stuyvesant,"Jazz & Blues, Restaurants",4.4,allow Outdoor seating,$11-30,https://www.yelp.com/biz/sistas-place-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,,,"456 Nostrand Ave, Brooklyn, NY 11216"
Barchaa Peruvian Fusion Cuisine,Bushwick,"Peruvian, Spanish, Dominican",3.9,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/barchaa-peruvian-fusion-cuisine-brooklyn?osq=Restaurants,https://www.yelp.com/biz/vPPJxadFYQRn3u8URnyiBg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 10:00 PM","Arroz Chaufa, Pollo Saltado, Barchaa Chicken Wings, Grilled Salmon","567 Wilson Ave, Brooklyn, NY 11207"
Nana Ramen,Bedford Stuyvesant,"Ramen, Noodles, Soup",4.1,"allow Outdoor seating, allow Takeout",$11-30,https://www.yelp.com/biz/nana-ramen-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: Closed, Tue: 11:00 AM - 3:00 PM 5:00 PM - 10:30 PM, Wed: 11:00 AM - 3:00 PM 5:00 PM - 10:30 PM, Thu: 11:00 AM - 3:00 PM 5:00 PM - 10:30 PM, Fri: 11:00 AM - 3:00 PM 5:00 PM - 11:00 PM, Sat: 11:00 AM - 3:00 PM 5:00 PM - 11:00 PM, Sun: 11:00 AM - 3:00 PM 5:00 PM - 10:30 PM","Black Tonkotsu, Curry Ramen, Spicy Miso Ramen, Tan Tan Ramen, Shrimp Shumai, Fried Chicken, Takoyaki, Yasai Shoyu Ramen, Tonkatsu Ramen, Octopus, Seaweed Salad, Karaage, Fire Agedashi Tofu, Mackerel, Takowasa, Chicken Meatball Ramen, Fried Oysters","330 Malcolm X Blvd, Brooklyn, NY 11233"
Baron’s,Bedford Stuyvesant,"American (New), Bars, Seafood",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/barons-brooklyn?osq=Restaurants,https://www.yelp.com/reservations/barons-brooklyn,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: Closed, Tue: Closed, Wed: 6:00 PM - 10:00 PM, Thu: 6:00 PM - 10:00 PM, Fri: 6:00 PM - 10:00 PM, Sat: 11:00 AM - 3:00 PM 6:00 PM - 10:00 PM, Sun: 11:00 AM - 3:00 PM","Brick Pressed Chicken, Vegan Burger, ""Barons Breakfast Sandwich"", House Ground Beef Burger, Corn Griddle Cake with Poached Eggs, Brioche French Toast, Fried Chicken Sandwich","564 Dekalb Ave, Brooklyn, NY 11205"
Win Son,East Williamsburg,"Taiwanese, American (New)",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/win-son-brooklyn-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: Closed, Tue: 5:30 PM - 11:00 PM, Wed: 5:30 PM - 11:00 PM, Thu: 5:30 PM - 11:00 PM, Fri: 5:30 PM - 11:00 PM, Sat: 11:00 AM - 3:00 PM 5:30 PM - 11:00 PM, Sun: 11:00 AM - 3:00 PM 5:30 PM - 10:00 PM","Lu Rou Fan, Sesame Noodles, Beef Roll, Fried Eggplant, Big Chicken, Chicken Bun, Marinated Cucumbers, Sloppy Bao, Oyster Omelette, Pea Shoots, Fried Chicken Steak, Chicken Sandwich, Turnip Cake, Pan Griddled Pork Buns, Guohua Street Salad, Fried Mantou, Vegan Peanut Noodles, Nutritious Sandwich, Breakfast of Champions, Danzi Noodles","159 Graham Ave, Brooklyn, NY 11206"
Tiger Box,,Korean,4.3,"allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/tiger-box-brooklyn?osq=Restaurants,https://www.yelp.com/biz/FAALx4s7PBtCZWKFqRNPNQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: 10:00 AM - 10:00 PM, Tue: 10:00 AM - 10:00 PM, Wed: 10:00 AM - 10:00 PM, Thu: 10:00 AM - 10:00 PM, Fri: 10:00 AM - 10:00 PM, Sat: Closed, Sun: 4:00 PM - 10:00 PM","Spicy Pork Bowl, Kimchi Jjigae, Veggie Bibimbop, Bulgogi Bowl, Spicy Chicken Bowl, Soondubu Jjigae, Korean Tacos, Box -galbi Box","169 Park Ave, Brooklyn, NY 11205"
Sunday in Brooklyn,Williamsburg - South Side,"American (New), Breakfast & Brunch, Cocktail Bars",4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-7?osq=Restaurants,https://www.yelp.com/biz/9AXTJkwXdWaJaQkCjpj6mA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: 9:30 AM - 10:00 PM, Tue: 9:30 AM - 10:00 PM, Wed: 9:30 AM - 10:00 PM, Thu: 9:30 AM - 10:00 PM, Fri: 9:30 AM - 11:00 PM, Sat: 9:30 AM - 11:00 PM, Sun: 9:30 AM - 10:00 PM","Cheddar Scramble, Avocado Toast, Egg and Sausage Sandwich, Hazelnut Maple Praline, Steak and Eggs, Fried Egg Sandwich, Cheddar Scrambled Eggs, Eggs & Sausage Burger, Breakfast Sandwich, Fried Chicken Sandwich, Maple Cheddar, Shakshuka, Sticky Bun, Egg and Cheese Sandwich, Poached Eggs, Charred Avocado, Double Stack","348 Wythe Ave, Brooklyn, NY 11249"
Eastern Parkway BBQ Man,Crown Heights,"Barbeque, Street Vendors",4.8,,,https://www.yelp.com/biz/eastern-parkway-bbq-man-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=60,"Mon: 11:30 AM - 8:00 PM, Tue: 11:30 AM - 8:00 PM, Wed: 11:30 AM - 8:00 PM, Thu: 11:30 AM - 8:00 PM, Fri: 11:30 AM - 8:00 PM, Sat: 11:30 AM - 8:00 PM, Sun: 11:30 AM - 8:00 PM",,"Eastern Parkway And Franklin Ave, Brooklyn, NY 11225"
Tiger Box,,Korean,4.3,"allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/tiger-box-brooklyn?osq=Restaurants,https://www.yelp.com/biz/FAALx4s7PBtCZWKFqRNPNQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 10:00 AM - 10:00 PM, Tue: 10:00 AM - 10:00 PM, Wed: 10:00 AM - 10:00 PM, Thu: 10:00 AM - 10:00 PM, Fri: 10:00 AM - 10:00 PM, Sat: Closed, Sun: 4:00 PM - 10:00 PM","Spicy Pork Bowl, Kimchi Jjigae, Veggie Bibimbop, Bulgogi Bowl, Spicy Chicken Bowl, Soondubu Jjigae, Korean Tacos, Box -galbi Box","169 Park Ave, Brooklyn, NY 11205"
Soco,Clinton Hill,"Cajun/Creole, Barbeque, Soul Food",3.8,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/soco-brooklyn?osq=Restaurants,https://www.yelp.com/biz/oOsJn3leUnWDfErRWMf81g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: Closed, Tue: 12:00 PM - 3:30 PM 5:00 PM - 10:30 PM, Wed: 12:00 PM - 3:30 PM 5:00 PM - 11:00 PM, Thu: 12:00 PM - 3:30 PM 5:00 PM - 11:00 PM, Fri: 12:00 PM - 3:30 PM 5:00 PM - 12:00 AM (Next day), Sat: 12:00 PM - 3:30 PM, Sun: 12:00 PM - 9:30 PM","Buttermilk Fried Chicken, Dinner Pecan Crusted Pork Chop, Blackened Salmon, Jambalaya, Lunch Soul Fried Chicken Sandwich, Fried Chicken Wings","509 Myrtle Ave, Brooklyn, NY 11205"
