Opening Hours,Popular Dishes,Detailed Address
"['Mon: 11:30 AM - 9:00 PM', 'Tue: Closed', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:00 PM']","['Pan Fried Noodles', 'Noodle Soup', 'Pork & Chives Dumpling', 'Pork Soup Dumpling', 'Frozen Dumplings - Pork and Chives', 'Cold Cucumber Salad', 'Veggie Dumpling']","230 7th AveBrooklyn, NY 11215"
"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 11:30 PM', 'Sat: 12:00 PM - 11:30 PM', 'Sun: 12:00 PM - 10:30 PM']","['Spicy Pork Belly Bento Box', 'K- Pot Short Rib Bento Box', 'Garlic Shrimp Bento Box', 'Beef Bulgogi Bento Box', 'Chicken Bulgogi Bento Box']","430 Albee Sq WBrooklyn, NY 11201"
"['Mon: 4:00 PM - 10:00 PM', 'Tue: Closed', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 4:00 PM - 11:00 PM', 'Sun: 4:00 PM - 10:30 PM']","['Pork Belly', 'Burrata', 'Sea Trout Tartare', 'Pork Shoulder', 'Gemelli Verde', 'Coppa', 'Spaghetti Bottarga', 'Roasted Pork Collar', 'Black Truffle', 'Panna Cotta', 'Trout Tartar', 'Crudo', 'Squid Ink Mostarda', 'Quadrotti', 'Lattuga', 'Pork Ragu', 'White', 'Duck Ravioli', 'Octopus', 'Truffle Pasta']","702 Grand StBrooklyn, NY 11211"
"['Mon: Closed', 'Tue: 5:30 PM - 10:30 PM', 'Wed: 5:30 PM - 10:30 PM', 'Thu: 5:30 PM - 10:30 PM', 'Fri: 5:30 PM - 10:30 PM', 'Sat: 11:00 AM - 3:00 PM 5:30 PM - 10:30 PM', 'Sun: 11:00 AM - 3:00 PM 5:00 PM - 9:00 PM']","['Bread Basket', 'Lamb Kofta', ""Za'atar Baby Back Ribs"", 'Coconut Crispy Rice', 'Green Chorizo Kofta', 'Red Curry', 'Green Shakshuka', 'American Breakfast', 'Parker House Rolls', 'Green Rice', 'Lamb Sausage', 'Half Chicken', 'Grilled Prawns', 'Pickle Plate']","46 Norman AveBrooklyn, NY 11222"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 2:00 PM - 11:00 PM', 'Sun: 2:00 PM - 10:00 PM']","['Jerk Chicken', 'Veggie Jerk', 'Turmeric Stew', 'Spicy Green Thumb Salad', 'Veggie Burger', 'Red Stepper Stews', 'Noxtail', 'Avocado Salad', 'Thai Fi Stew']","1032 Union StBrooklyn, NY 11225"
"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 12:00 AM (Next day)', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 4:00 PM - 12:00 AM (Next day)', 'Sun: 1:00 PM - 12:00 AM (Next day)']","['Crab Cakes', 'Catfish Sliders', 'Beef Sliders', 'Catfish Strips', 'French Toast', 'Chicken Wing', 'Avocado Toast', 'Stuffed Mushrooms', 'Cauliflower Arancini', 'Fried Wings', 'Fried Catfish']","334 Marcus Garvey BlvdBrooklyn, NY 11221"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: Closed', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 11:30 AM - 9:30 PM', 'Sun: 11:30 AM - 9:00 PM']","['Pan Fried Noodles', 'Noodle Soup', 'Pork & Chives Dumpling', 'Pork Soup Dumpling', 'Frozen Dumplings - Pork and Chives', 'Cold Cucumber Salad', 'Veggie Dumpling']","230 7th AveBrooklyn, NY 11215"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 10:00 PM']","['Hiramasa', 'Razor Clams', 'Heirloom Egg', 'Monkfish', 'Black Cod', 'Turbot', 'Hamachi', 'Fluke']","505 Rogers AveBrooklyn, NY 11225"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Fried Chicken', 'Pork Buns', 'Sauteed Chicken Liver', 'Snow Crab Lettuce Roll', 'Crab Fried Rice', 'Pork Belly', 'Fried Fish Sandwich', 'White', 'Chicken Karaage', 'Hanger Steak', 'Cheese Toast', 'Yakitori', 'Kimchi', 'Harami Grilled Chicken']","750 Myrtle AveBrooklyn, NY 11205"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 10:00 PM']",[],"222 Franklin StBrooklyn, NY 11222"
[],"['Curry Fish', 'Pineapple Bun Sandwich', 'Seafood Instant Noodle', 'Chicken Wings', 'Garlic Curry Chicken', 'Teddy Bear', 'Satay Beef', 'Salted Egg Yolk French Toast', 'Rice Noodle Roll', 'Fried Pork Cutlet', 'Tom Yum Seafood Noodle Soup', 'Baked Pork Chop', 'Baked Spaghetti', 'Strawberry Milky Cream French Toast', 'Taro French Toast', 'Baked Curry Cheese Chicken', 'Condensed Milk French Toast', 'BBQ Pork', 'Chicken Hot Pot', 'Ovaltine French Toast']","18 Doyers StNew York, NY 10013"
"['Mon: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Tue: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Wed: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Thu: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Fri: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Sat: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM']","['Rice Cups', 'Spicy Tuna Cup', 'Spicy Salmon Cup', 'Macrobiotic Roll', 'Seaweed Salad', 'California Roll', 'Flaxseed Rice', 'Shrimp Dumpling', 'Eel Cucumber Roll', 'Sushi Cup', 'Rice Bowls', 'Salmon Kombu Roll', 'Alaskan Bowl', 'Unagi Cup', 'Hijiki Salad', 'Spicy Tuna Bowl']","638 Park PlBrooklyn, NY 11238"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Fried Chicken', 'Pork Buns', 'Sauteed Chicken Liver', 'Snow Crab Lettuce Roll', 'Crab Fried Rice', 'Pork Belly', 'Fried Fish Sandwich', 'White', 'Chicken Karaage', 'Hanger Steak', 'Cheese Toast', 'Yakitori', 'Kimchi', 'Harami Grilled Chicken']","750 Myrtle AveBrooklyn, NY 11205"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 10:00 PM']",[],"222 Franklin StBrooklyn, NY 11222"
[],"['Curry Fish', 'Pineapple Bun Sandwich', 'Seafood Instant Noodle', 'Chicken Wings', 'Garlic Curry Chicken', 'Teddy Bear', 'Satay Beef', 'Salted Egg Yolk French Toast', 'Rice Noodle Roll', 'Fried Pork Cutlet', 'Tom Yum Seafood Noodle Soup', 'Baked Pork Chop', 'Baked Spaghetti', 'Strawberry Milky Cream French Toast', 'Taro French Toast', 'Baked Curry Cheese Chicken', 'Condensed Milk French Toast', 'BBQ Pork', 'Chicken Hot Pot', 'Ovaltine French Toast']","18 Doyers StNew York, NY 10013"
"['Mon: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Tue: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Wed: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Thu: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Fri: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Sat: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM']","['Rice Cups', 'Spicy Tuna Cup', 'Spicy Salmon Cup', 'Macrobiotic Roll', 'Seaweed Salad', 'California Roll', 'Flaxseed Rice', 'Shrimp Dumpling', 'Eel Cucumber Roll', 'Sushi Cup', 'Rice Bowls', 'Salmon Kombu Roll', 'Alaskan Bowl', 'Unagi Cup', 'Hijiki Salad', 'Spicy Tuna Bowl']","638 Park PlBrooklyn, NY 11238"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 5:00 PM - 10:00 PM']","['Pork Belly', 'Burrata Negra', 'Duck Egg Arepa', 'Brooklyn Bound Mescal', 'Fried Gnocchi', 'Chicharron', 'Rib Eye Burger', 'Lamb Chop', 'Sea Bass']","159 Central AveBrooklyn, NY 11221"
"['Mon: Closed', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: Closed']","['Rice Cake Fundido', 'Chicken Wings', 'Grilled Oysters', 'Spicy Rice Cakes', 'Fried Chicken', 'Glass Noodles', 'Sugar Dusted Beignets', 'Dukboki Fundido', 'Fried Scallops', 'Spicy Bouillabaisse', 'Braised Mackerel', 'Spicy Squid', 'Spicy Cured Cod Roe Bibimbap', 'Sea Bass', 'Crispy Wings', 'Soft Tofu Soup', 'Seafood Bouillabaisse', 'Tuna Sashimi Bowl', 'Spicy Kimchi Stew', 'Duck Breast']","239 5th AveBrooklyn, NY 11215"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Leche De Tigre Ceviche', 'Lomo Saltado', 'Yellow Rice', 'Maduros', 'Skirt Steak', 'Tallarin Con Mariscos', 'Papas Fritas', 'Rotisserie Chicken', 'Clasico', 'Bomba', 'Mixto', 'Chicken Noodle Soup', 'Calamari', 'Yuca a La Huancaina']","524 4th AveBrooklyn, NY 11215"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 3:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:30 PM']",[],"550 Court StBrooklyn, NY 11231"
"['Mon: 7:30 AM - 7:00 PM', 'Tue: 7:30 AM - 7:00 PM', 'Wed: 7:30 AM - 7:00 PM', 'Thu: 7:30 AM - 7:00 PM', 'Fri: 7:30 AM - 7:00 PM', 'Sat: 9:00 AM - 7:00 PM', 'Sun: 9:00 AM - 7:00 PM']","['Bragaglia Focaccia', 'Dottori', 'Burrata', 'Boetti Focaccia']","260 Halsey StBrooklyn, NY 11216"
"['Mon: 5:00 PM - 1:00 AM (Next day)', 'Tue: 5:00 PM - 1:00 AM (Next day)', 'Wed: 5:00 PM - 1:00 AM (Next day)', 'Thu: 5:00 PM - 2:00 AM (Next day)', 'Fri: 5:00 PM - 2:00 AM (Next day)', 'Sat: 5:00 PM - 2:00 AM (Next day)', 'Sun: Closed']","['Beef Over Rice', 'Boneless Fried Chicken', 'Spicy Beef', 'Kimchi Fried Rice', 'Korean Fried Chicken', 'Fried Squid', 'Squid Legs', 'Hot Stone Bibim Bap', 'Pan Fried Noodle', 'Garlic Soy Fried Chicken', 'Grilled Pork Belly', 'Shishito', 'Kimchi Udon', 'Spicy Pork', 'Jja Jang Myun', 'Shrimp Dumplings', 'Matcha Tiramisu', 'Shrimp Shumai', 'Ddukbokee', 'Jjampong']","270 South 5th StBrooklyn, NY 11211"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 3:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:30 PM']",[],"550 Court StBrooklyn, NY 11231"
"['Mon: 7:30 AM - 7:00 PM', 'Tue: 7:30 AM - 7:00 PM', 'Wed: 7:30 AM - 7:00 PM', 'Thu: 7:30 AM - 7:00 PM', 'Fri: 7:30 AM - 7:00 PM', 'Sat: 9:00 AM - 7:00 PM', 'Sun: 9:00 AM - 7:00 PM']","['Bragaglia Focaccia', 'Dottori', 'Burrata', 'Boetti Focaccia']","260 Halsey StBrooklyn, NY 11216"
"['Mon: 5:00 PM - 1:00 AM (Next day)', 'Tue: 5:00 PM - 1:00 AM (Next day)', 'Wed: 5:00 PM - 1:00 AM (Next day)', 'Thu: 5:00 PM - 2:00 AM (Next day)', 'Fri: 5:00 PM - 2:00 AM (Next day)', 'Sat: 5:00 PM - 2:00 AM (Next day)', 'Sun: Closed']","['Beef Over Rice', 'Boneless Fried Chicken', 'Spicy Beef', 'Kimchi Fried Rice', 'Korean Fried Chicken', 'Fried Squid', 'Squid Legs', 'Hot Stone Bibim Bap', 'Pan Fried Noodle', 'Garlic Soy Fried Chicken', 'Grilled Pork Belly', 'Shishito', 'Kimchi Udon', 'Spicy Pork', 'Jja Jang Myun', 'Shrimp Dumplings', 'Matcha Tiramisu', 'Shrimp Shumai', 'Ddukbokee', 'Jjampong']","270 South 5th StBrooklyn, NY 11211"
"['Mon: Closed', 'Tue: 5:30 AM - 10:00 AM', 'Wed: Closed', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: Closed']","['Steak Frites', 'French Onion Soup', 'Escargot En "" Croute', 'Tuna Crudo', 'Fried Cornichons', 'Coq Au Vin Cavatelli', 'Salad Lyonnaise', 'Duck Coq Au Vin', 'Duck Cavatelli', 'Spiced Nuts', 'Tuna Tartare']","626 Vanderbilt AveBrooklyn, NY 11238"
"['Mon: 9:00 AM - 9:00 PM', 'Tue: 9:00 AM - 9:00 PM', 'Wed: 9:00 AM - 9:00 PM', 'Thu: 9:00 AM - 9:00 PM', 'Fri: 9:00 AM - 9:00 PM', 'Sat: 9:00 AM - 9:00 PM', 'Sun: 9:00 AM - 9:00 PM']","['The Ultimate Avocado Toast', 'Fried Mushroom Sandwich', 'Fried Chicken Sandwich', 'Classic Crepe', 'Haitian Soup Joumou', 'Pb&g Crepe Deluxe']","195 Utica AveBrooklyn, NY 11213"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: Closed']","['Pernil', 'Mofongo', 'Tostones', 'Empanada', 'Maduros', 'Sancocho', 'Bistec Encebollado', 'Tres Leches', 'Flan', 'Carne Guisada', 'Churrasco', 'Chicharrones De Pollo', 'Tilapia', 'Chimi Burger', 'Pollo Guisado', 'Rabo Guisado', 'Cubano', 'Bacalaitos']","564 Grand AveBrooklyn, NY 11238"
"['Mon: Closed', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 10:00 PM']","['Kosha Mangsho', 'Dahi Vada', 'Daab Chingri', 'Keema Kaleji', 'Sabudana Vada', 'Braised Lamb', 'Biyebarir Fish', 'Tiger Prawns', 'Bhapa Doi', 'Bhetki Paturi', 'Tapioca Pearl Cakes', 'Beguner Khagina', 'Macher Pulao', 'El Viaje Darjeeling', 'Echorer Kalia', 'Ghee Bhat', 'Coconut Shell', 'Chapati', 'Keama Kaleji Minced Goat', 'Morog Boti']","365 5th AveBrooklyn, NY 11215"
"['Mon: 3:00 PM - 11:45 PM', 'Tue: 3:00 PM - 11:45 PM', 'Wed: 3:00 PM - 11:45 PM', 'Thu: 3:00 PM - 11:45 PM', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 12:00 PM - 1:00 AM (Next day)', 'Sun: 12:00 PM - 11:30 PM']","['Oxtail Plantain Cups', 'Trini', 'Jerk Chicken', 'Corn Soup', 'Sunday Special Stew Chicken', 'Calypso Shrimp', 'Mango Chow', 'Snapper']","158 Utica AveBrooklyn, NY 11213"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: Closed']","['Chinese Chicken', 'Gerra Wings', 'Oxtail Pelau', 'Dumplings']","1197 Flatbush AveBrooklyn, NY 11226"
"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 2:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 2:00 PM - 2:00 AM (Next day)', 'Sun: 1:00 PM - 12:00 AM (Next day)']","['Sloppy Joe', 'Fish Tacos', 'Malaysian Glazed Chicken Wings', 'Bacon Cheese Burger', 'Spinach Artichoke']","820 Franklin AveBrooklyn, NY 11225"
"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 2:00 AM (Next day)', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 2:00 PM - 2:00 AM (Next day)', 'Sun: 1:00 PM - 12:00 AM (Next day)']","['Sloppy Joe', 'Fish Tacos', 'Malaysian Glazed Chicken Wings', 'Bacon Cheese Burger', 'Spinach Artichoke']","820 Franklin AveBrooklyn, NY 11225"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: Closed', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"420 Putnam AveBrooklyn, NY 11216"
"['Mon: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Tue: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Wed: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Thu: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Fri: 11:30 AM - 3:00 PM 5:00 PM - 11:30 PM', 'Sat: 10:00 AM - 3:00 PM 5:00 PM - 11:30 PM', 'Sun: 10:00 AM - 3:00 PM 5:00 PM - 10:00 PM']","['Fried Chicken', 'Cheddar Waffles Pack', 'Pecan Pie French Toast', 'Fried Pork Chop', 'Short Rib', 'Duck Meatloaf', 'Eggs Huntington', 'Eggs Benedict', 'Walnut Sticky Bun', 'Warm Lamb Salad', 'Scrambled Eggs', 'Maple Bacon Almonds', 'Bacon Roasted Almonds', 'Chicken Liver', 'Poached Eggs']","524 Court StBrooklyn, NY 11231"
"['Mon: Closed', 'Tue: Closed', 'Wed: 10:00 AM - 10:00 PM', 'Thu: 10:00 AM - 10:00 PM', 'Fri: 10:00 AM - 10:00 PM', 'Sat: 10:00 AM - 10:00 PM', 'Sun: 10:00 AM - 10:00 PM']",[],"245 DeKalb AveBrooklyn, NY 11205"
"['Mon: 5:00 PM - 9:30 PM', 'Tue: 5:00 PM - 9:30 PM', 'Wed: 5:00 PM - 9:30 PM', 'Thu: 5:00 PM - 9:30 PM', 'Fri: 3:00 PM - 10:30 PM', 'Sat: 1:00 PM - 10:30 PM', 'Sun: 1:00 PM - 9:30 PM']","['White', 'Patatas Bravas', 'Lamb Sliders', 'Kale Quinoa Salad', 'Gambas Al Ajillo', 'Brussels', 'Spanish Spaghetti', 'Big Eye Tuna Ceviche', 'Oysters', 'Pan Con Tomate', 'Skirt Steak', 'Seared Tuna Salad', 'Molten Lava Cake', 'Pinxtos', 'Crispy Fish Tacos']","1502 Cortelyou RdBrooklyn, NY 11226"
"['Mon: 8:00 AM - 2:00 PM', 'Tue: 8:00 AM - 2:00 PM', 'Wed: 8:00 AM - 2:00 PM', 'Thu: 8:00 AM - 2:00 PM', 'Fri: 8:00 AM - 2:00 PM', 'Sat: 8:00 AM - 2:00 PM', 'Sun: 8:30 AM - 2:00 PM']","['Blue Jasmine Lemonade', 'Jasmine Tea Lemonade', 'Blue Jasmine Tea Latte']","2036 Bedford AveInside Ideal SupermarketBrooklyn, NY 11226"
"['Mon: 7:00 AM - 10:00 PM', 'Tue: 7:00 AM - 10:00 PM', 'Wed: 7:00 AM - 10:00 PM', 'Thu: 7:00 AM - 10:00 PM', 'Fri: 7:00 AM - 10:00 PM', 'Sat: 7:00 AM - 10:00 PM', 'Sun: 7:00 AM - 10:00 PM']",[],"2951 Avenue UBrooklyn, NY 11229"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:00 PM']","['Spicy Cumin Lamb', 'Mapo Tofu', 'Mung Bean Noodle', 'Dan Dan Noodles', 'Sweet & Spicy Udon', 'Duck Fried Rice', 'Three Pepper Fried Tofu', 'Kung Pao Chicken', 'Chungking Spicy Chicken', 'Pork Soup Dumpling', 'Hot & Sour Soup', 'Fish Dry Pot', 'Spicy Braised Whole Fish', 'Stir-fried Cabbage', 'Beef Dry Pot', 'Fried Braised Duck', 'Dry Pot Cauliflower', 'Double-cooked Pork', '(l) Stewed Fish Fillet W. Spicy Soy Bean Paste', 'Lamb Dry Pot']","191 Smith StBrooklyn, NY 11201"
"['Mon: Closed', 'Tue: 6:00 PM - 10:00 PM', 'Wed: 6:00 PM - 10:00 PM', 'Thu: 6:00 PM - 10:00 PM', 'Fri: 6:00 PM - 10:00 PM', 'Sat: 6:00 PM - 10:00 PM', 'Sun: 6:00 PM - 10:00 PM']","['Lamb Ribs', 'Potato Tahdig', 'Kashke Bademjan', 'Whipped Feta Spread', 'Saffron Basmati Rice', 'Kabob Koobideh', 'Lamb Rack "" Shishlik', 'Green Tahini Salad', 'Zereshk Polo', 'Angus Short Rib', 'Ghormeh Sabzi', 'Mushroom Kebabs', 'Duck Fesenjan', 'Fereni', 'Butternut Squash Salad', 'Sweet and Spicy Cucumber', 'Salad Shirazi', 'Chicken Kebab', 'Mushroom and Fava Bean Rice', 'Broccoli Rabe Borani']","25 Bogart StBrooklyn, NY 11206"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Birria Tacos', 'Queso Fundido', 'Camarones Tiradito', 'Paella Nono', 'Camarones', 'Chorizo Tacos', 'Pescado Tacos', 'Pollo Al Mode', 'Pollo Tacos']","499 Myrtle AveBrooklyn, NY 11205"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 9:00 PM']","['Khao Soi Nuer', 'Kao Tod Nam Klook', 'Tue Ka Ko', 'Khoong Muk Kai Kem', 'Kang Hoh', 'Laab Ped Udon', 'Pla Tod Kamin', 'Kua Kling', 'Kanom Jean Kiew Warn Gai', 'Tom Som Pla Kra Pong', 'Kang Kua Supparod', 'Mee Kati Isan', 'Gai Golae']","407 Smith StBrooklyn, NY 11231"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Fettuccine Funghi', 'Pappardelle Bolognese', 'Pipette Ragu', 'Mafaldine Scampi', 'Arancini', 'Eggplant Parm', 'Gemelli Pesto', 'Gem Salad', 'Spaghetti Pomodoro', 'Kale Caesar Salad', 'Tagliatelle Scampi', 'Panna Cotta', 'Pesto Pasta', 'Saturday Special', 'Gluten Free Pasta', 'Mushroom Pasta']","14 Bedford AveBrooklyn, NY 11222"
[],[],"43 MacDougal StNew York, NY 10011"
"['Mon: Closed', 'Tue: 4:00 PM - 1:00 AM (Next day)', 'Wed: 4:00 PM - 1:00 AM (Next day)', 'Thu: 4:00 PM - 1:00 AM (Next day)', 'Fri: 4:00 PM - 1:00 AM (Next day)', 'Sat: 4:00 PM - 1:00 AM (Next day)', 'Sun: Closed']",[],"150 W 30th StNew York, NY 10001"
"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 10:30 PM']","['Sauteed Masala Wing Fusion', 'Sekuwa', 'Chicken Platter', 'Chicken Jhol Momo', 'Chitwan Ko Tass', 'Chicken Choila', 'Kathmandu Poppers', 'Pork Jhol Momo', 'Veg Jhol Momo', 'Shrimp Momo Jhol', 'Malekhu Ko Macha']","758 Seneca AveRidgewood, NY 11385"
"['Mon: 5:30 PM - 11:00 PM', 'Tue: 5:30 PM - 11:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sat: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sun: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM']","['Yellowfin Tuna', 'Fried Chicken', 'Beef Tartare', 'Ham and Cheese Sandwich', 'Celery Salad', 'Leek Toast', 'Pork Chop', 'Snap Pea Salad', 'Chicken Liver', 'Calabrian Chili', 'Grilled Swordfish', 'Trout', 'Potato Gnocchi', 'Chermoula']","295 Grand StBrooklyn, NY 11211"
